Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Perolehan,Chrome 71.0.3578.98,Perolehan scenario,2019-02-13 16:58:12,2019-02-13 17:02:04,3m - 51.685s,FAILED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 71.0.3578.98,Select Perolehan and then select Pesanan Tempatan,2019-02-13 16:58:13,2019-02-13 16:59:29,1m - 16.243s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 71.0.3578.98,Open browser and input homepage URL ,2019-02-13 16:58:13,2019-02-13 16:58:17,3.906s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 71.0.3578.98,Input User Name,2019-02-13 16:58:17,2019-02-13 16:58:18,0.942s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 71.0.3578.98,Input Password,2019-02-13 16:58:18,2019-02-13 16:58:18,0.162s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 71.0.3578.98,,2019-02-13 16:58:18,2019-02-13 16:58:19,1.048s,PASSED
delay(10),Chrome 71.0.3578.98,,2019-02-13 16:58:19,2019-02-13 16:58:29,10.034s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 71.0.3578.98,,2019-02-13 16:58:29,2019-02-13 16:59:02,32.949s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 71.0.3578.98,Click on Menu Sisi to display Menu selections,2019-02-13 16:59:02,2019-02-13 16:59:02,0.517s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-13 16:59:02,2019-02-13 16:59:05,3.008s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 71.0.3578.98,Select Perolehan Sub-menu,2019-02-13 16:59:05,2019-02-13 16:59:06,0.088s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-13 16:59:06,2019-02-13 16:59:09,3.002s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/div_PesananTempatan""))",Chrome 71.0.3578.98,,2019-02-13 16:59:09,2019-02-13 16:59:09,0.178s,PASSED
delay(20),Chrome 71.0.3578.98,Pesanan Tempatan page loaded successfully,2019-02-13 16:59:09,2019-02-13 16:59:29,20.003s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru,Chrome 71.0.3578.98,,2019-02-13 16:59:29,2019-02-13 16:59:46,17.506s,FAILED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/button_REKODBARU""))",Chrome 71.0.3578.98,Click on Rekod Baru to create new record,2019-02-13 16:59:29,2019-02-13 16:59:29,0.115s,PASSED
delay(10),Chrome 71.0.3578.98,Delay,2019-02-13 16:59:29,2019-02-13 16:59:39,10.002s,PASSED
mydate = new java.util.Date(),Chrome 71.0.3578.98,Get todays year and date,2019-02-13 16:59:39,2019-02-13 16:59:39,0.002s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 71.0.3578.98,Get todays date with format dd/MM/yyyy,2019-02-13 16:59:39,2019-02-13 16:59:39,0.000s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 71.0.3578.98,Get year with format yyyy,2019-02-13 16:59:39,2019-02-13 16:59:39,0.000s,PASSED
println(formattedDate),Chrome 71.0.3578.98,print date in dd/mm/yyyy format,2019-02-13 16:59:39,2019-02-13 16:59:39,0.000s,PASSED
println(formattedYear),Chrome 71.0.3578.98,print year in yyyy format,2019-02-13 16:59:39,2019-02-13 16:59:39,0.000s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/Penyedia_RekodBaru/span_tahun_kewangan""))",Chrome 71.0.3578.98,Get the year of Tahun Kewangan,2019-02-13 16:59:39,2019-02-13 16:59:39,0.078s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 71.0.3578.98,Verify the year is a match,2019-02-13 16:59:39,2019-02-13 16:59:39,0.016s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/Penyedia_RekodBaru/span_tarikhSemasa""))",Chrome 71.0.3578.98,Get the date of Tarikh Semasa,2019-02-13 16:59:39,2019-02-13 16:59:39,0.062s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 71.0.3578.98,Verify the date is a match,2019-02-13 16:59:39,2019-02-13 16:59:39,0.000s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/Penyedia_RekodBaru/label_Jenis Urusniaga""))",Chrome 71.0.3578.98,Verify Jenis Urusniaga is visible,2019-02-13 16:59:39,2019-02-13 16:59:39,0.110s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/a_Jenis Urusniaga _textbox-ico""))",Chrome 71.0.3578.98,"Select from dropdown list of Jenis Urusniaga
",2019-02-13 16:59:39,2019-02-13 16:59:40,0.140s,PASSED
delay(2),Chrome 71.0.3578.98,Delay,2019-02-13 16:59:40,2019-02-13 16:59:42,2.009s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/div_Pesanan_Tempatan_Auto""))",Chrome 71.0.3578.98,select PESANAN TEMPATAN AUTO,2019-02-13 16:59:42,2019-02-13 16:59:42,0.142s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/Penyedia_RekodBaru/label_No. Dokumen""), 0)",Chrome 71.0.3578.98,verify No.Dokumen label is present,2019-02-13 16:59:42,2019-02-13 16:59:42,0.040s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/Penyedia_RekodBaru/label_Tarikh Dokumen""), 0)",Chrome 71.0.3578.98,verify Tarikh Dokumen label is present,2019-02-13 16:59:42,2019-02-13 16:59:42,0.008s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/Penyedia_RekodBaru/label_Pembekal""), 0)",Chrome 71.0.3578.98,verify Pembekal label is present,2019-02-13 16:59:42,2019-02-13 16:59:42,0.047s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/Penyedia_RekodBaru/label_Cawangan Pembekal""), 0)",Chrome 71.0.3578.98,verify Cawangan Pembekal label is present,2019-02-13 16:59:42,2019-02-13 16:59:42,0.032s,PASSED
