Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Perolehan,Chrome 72.0.3626.109,Perolehan scenario,2019-02-18 12:16:36,2019-02-18 12:24:02,7m - 25.224s,FAILED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 72.0.3626.109,Select Perolehan and then select Pesanan Tempatan,2019-02-18 12:16:37,2019-02-18 12:17:59,1m - 22.580s,FAILED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 72.0.3626.109,Open browser and input homepage URL ,2019-02-18 12:16:37,2019-02-18 12:16:42,5.217s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 72.0.3626.109,Input User Name,2019-02-18 12:16:42,2019-02-18 12:16:43,0.639s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 72.0.3626.109,Input Password,2019-02-18 12:16:43,2019-02-18 12:16:43,0.143s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 72.0.3626.109,Click on Log Masuk button,2019-02-18 12:16:43,2019-02-18 12:17:13,29.484s,PASSED
delay(10),Chrome 72.0.3626.109,Delay,2019-02-18 12:17:13,2019-02-18 12:17:23,10.022s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 72.0.3626.109,Change role to Penyedia PTJ,2019-02-18 12:17:23,2019-02-18 12:17:55,32.755s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 72.0.3626.109,Click on Menu Sisi to display Menu selections,2019-02-18 12:17:55,2019-02-18 12:17:56,0.402s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.109,Delay,2019-02-18 12:17:56,2019-02-18 12:17:59,3.009s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 72.0.3626.109,Select Perolehan Sub-menu,2019-02-18 12:17:59,2019-02-18 12:17:59,0.389s,FAILED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru,Chrome 72.0.3626.109,,2019-02-18 12:17:59,2019-02-18 12:18:00,0.767s,FAILED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/button_REKODBARU""))",Chrome 72.0.3626.109,Click on Rekod Baru to create new record,2019-02-18 12:18:00,2019-02-18 12:18:00,0.366s,FAILED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/002 Senarai Semak,Chrome 72.0.3626.109,,2019-02-18 12:18:00,2019-02-18 12:18:37,37.314s,FAILED
delay(5),Chrome 72.0.3626.109,,2019-02-18 12:18:00,2019-02-18 12:18:05,5.004s,PASSED
"click(findTestObject(""Perolehan/Senarai Semak/button_Senarai Semak""))",Chrome 72.0.3626.109,Click on button Senarai Semak,2019-02-18 12:18:05,2019-02-18 12:18:37,32.119s,FAILED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/003 Sah Simpan,Chrome 72.0.3626.109,,2019-02-18 12:18:37,2019-02-18 12:19:14,37.085s,FAILED
delay(5),Chrome 72.0.3626.109,,2019-02-18 12:18:37,2019-02-18 12:18:42,5.001s,PASSED
