Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
05 Pesanan Tempatan - EFT - Perak,Chrome 73.0.3683.103,,2019-04-09 12:28:00,2019-04-09 12:43:44,15m - 43.754s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/007 Penyedia Rekod Baru - EFT,Chrome 73.0.3683.103,this is a test case to create REKOD BARU for Pesanan Tempatan env 7011,2019-04-09 12:28:00,2019-04-09 12:30:09,2m - 9.175s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-09 12:28:01,2019-04-09 12:28:45,44.162s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-09 12:28:45,2019-04-09 12:28:50,5.002s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""), 180)",Chrome 73.0.3683.103,,2019-04-09 12:28:50,2019-04-09 12:28:50,0.062s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""))",Chrome 73.0.3683.103,Click on Rekod Baru to create new record,2019-04-09 12:28:50,2019-04-09 12:28:50,0.072s,PASSED
delay(3),Chrome 73.0.3683.103,Delay,2019-04-09 12:28:50,2019-04-09 12:28:53,3.070s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.103,Get todays year and date,2019-04-09 12:28:53,2019-04-09 12:28:53,0.004s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 73.0.3683.103,Get todays date with format dd/MM/yyyy,2019-04-09 12:28:53,2019-04-09 12:28:53,0.017s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 73.0.3683.103,Get year with format yyyy,2019-04-09 12:28:53,2019-04-09 12:28:53,0.000s,PASSED
println(formattedDate),Chrome 73.0.3683.103,print date in dd/mm/yyyy format,2019-04-09 12:28:53,2019-04-09 12:28:53,0.000s,PASSED
println(formattedYear),Chrome 73.0.3683.103,print year in yyyy format,2019-04-09 12:28:53,2019-04-09 12:28:53,0.000s,PASSED
"tarikh_perakaunan = ""Tarikh Perakaunan : "" + formattedDate",Chrome 73.0.3683.103,Tarikh Perakaunan,2019-04-09 12:28:53,2019-04-09 12:28:53,0.000s,PASSED
println(tarikh_perakaunan),Chrome 73.0.3683.103,print tarikh perakaunan,2019-04-09 12:28:53,2019-04-09 12:28:53,0.000s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tahun_kewangan""))",Chrome 73.0.3683.103,Get the year of Tahun Kewangan from the top section of the page,2019-04-09 12:28:53,2019-04-09 12:28:53,0.065s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 73.0.3683.103,Verify the year is a match,2019-04-09 12:28:53,2019-04-09 12:28:53,0.000s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tarikhSemasa""))",Chrome 73.0.3683.103,Get the date of Tarikh Semasa,2019-04-09 12:28:53,2019-04-09 12:28:53,0.060s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 73.0.3683.103,Verify the date is a match,2019-04-09 12:28:53,2019-04-09 12:28:53,0.000s,PASSED
"TarikhPerakaunan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/tarikh_perakaunan""))",Chrome 73.0.3683.103,Get the date of Tarikh Perakaunan,2019-04-09 12:28:53,2019-04-09 12:28:53,0.052s,PASSED
"verifyMatch(tarikh_perakaunan, TarikhPerakaunan, false)",Chrome 73.0.3683.103,Verify the date is a match,2019-04-09 12:28:53,2019-04-09 12:28:53,0.000s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Jenis Urusniaga""))",Chrome 73.0.3683.103,Verify Jenis Urusniaga is visible,2019-04-09 12:28:53,2019-04-09 12:28:53,0.058s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Jenis Urusniaga _textbox-ico""))",Chrome 73.0.3683.103,"Select from dropdown list of Jenis Urusniaga
",2019-04-09 12:28:53,2019-04-09 12:28:53,0.119s,PASSED
delay(2),Chrome 73.0.3683.103,Delay,2019-04-09 12:28:53,2019-04-09 12:28:55,2.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/div_Pesanan_Tempatan_Auto""))",Chrome 73.0.3683.103,select PESANAN TEMPATAN AUTO,2019-04-09 12:28:55,2019-04-09 12:28:56,0.096s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_No. Dokumen""), 0)",Chrome 73.0.3683.103,verify No.Dokumen label is present,2019-04-09 12:28:56,2019-04-09 12:28:56,0.033s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Tarikh Dokumen""), 0)",Chrome 73.0.3683.103,verify Tarikh Dokumen label is present,2019-04-09 12:28:56,2019-04-09 12:28:56,0.022s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Pembekal""), 0)",Chrome 73.0.3683.103,verify Pembekal label is present,2019-04-09 12:28:56,2019-04-09 12:28:56,0.021s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Cawangan Pembekal""), 0)",Chrome 73.0.3683.103,verify Cawangan Pembekal label is present,2019-04-09 12:28:56,2019-04-09 12:28:56,0.024s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Sila Bekalkan Sebelum at""), 0)",Chrome 73.0.3683.103,verify Sila Bekalkan Sebelum atau pada label is present,2019-04-09 12:28:56,2019-04-09 12:28:56,0.025s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Pembekal _textbox-icon combo""))",Chrome 73.0.3683.103,Click to select Pembekal drop-down,2019-04-09 12:28:56,2019-04-09 12:28:56,0.128s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/007 Rekod Baru Pesanan Tempatan/input_kod_pembekal""), kod_pembekal)",Chrome 73.0.3683.103,filter for kod pembekal,2019-04-09 12:28:56,2019-04-09 12:28:56,0.455s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:28:56,2019-04-09 12:28:59,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Pembekal"", [""text"":kod_pembekal]))",Chrome 73.0.3683.103,Select Pembekal from the list,2019-04-09 12:28:59,2019-04-09 12:28:59,0.091s,PASSED
delay(5),Chrome 73.0.3683.103,delay,2019-04-09 12:28:59,2019-04-09 12:29:04,5.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja""))",Chrome 73.0.3683.103,Select date picker,2019-04-09 12:29:04,2019-04-09 12:29:04,0.098s,PASSED
delay(1),Chrome 73.0.3683.103,Delay,2019-04-09 12:29:04,2019-04-09 12:29:05,1.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja_Next_Month""))",Chrome 73.0.3683.103,Select for next month from date picker,2019-04-09 12:29:05,2019-04-09 12:29:06,0.068s,PASSED
delay(1),Chrome 73.0.3683.103,Delay,2019-04-09 12:29:06,2019-04-09 12:29:07,1.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja_Date""))",Chrome 73.0.3683.103,Select date,2019-04-09 12:29:07,2019-04-09 12:29:07,0.068s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Text_box_Perihal""), ""This is a test for PT - EFT automation scripts - Julia "" + mydate)",Chrome 73.0.3683.103,Input Perihal details,2019-04-09 12:29:07,2019-04-09 12:29:07,0.229s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:29:07,2019-04-09 12:29:10,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_TambahCajLine""))",Chrome 73.0.3683.103,Click button Tambah Caj Line,2019-04-09 12:29:10,2019-04-09 12:29:10,0.136s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:29:10,2019-04-09 12:29:13,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Vot_Dana""))",Chrome 73.0.3683.103,Click Vot Dana drop down to select a value,2019-04-09 12:29:13,2019-04-09 12:29:13,0.248s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:29:13,2019-04-09 12:29:16,3.002s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/007 Rekod Baru Pesanan Tempatan/Input_Vot_Dana""), 60)",Chrome 73.0.3683.103,put a wait to find element Vot Dana. This is important to not let the test failed as Vot Dana takes time to filter,2019-04-09 12:29:16,2019-04-09 12:29:16,0.051s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/007 Rekod Baru Pesanan Tempatan/Input_Vot_Dana""), Vot_dana)",Chrome 73.0.3683.103,set text B31 into Vot Dana filter,2019-04-09 12:29:16,2019-04-09 12:29:17,0.223s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Vot_Dana"", [""text"":Vot_dana]), 60)",Chrome 73.0.3683.103,Wait for 60seconds to get the result in the page,2019-04-09 12:29:17,2019-04-09 12:29:17,0.051s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Vot_Dana"", [""text"":Vot_dana]))",Chrome 73.0.3683.103,Select Vot Dana B31,2019-04-09 12:29:17,2019-04-09 12:29:17,0.116s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:29:17,2019-04-09 12:29:20,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Program_Aktiviti""))",Chrome 73.0.3683.103,Click Program Aktiviti drop down to select a value,2019-04-09 12:29:20,2019-04-09 12:29:20,0.118s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/007 Rekod Baru Pesanan Tempatan/input_Kod_Program_Aktiviti""), kod_program_aktiviti)",Chrome 73.0.3683.103,,2019-04-09 12:29:20,2019-04-09 12:29:20,0.266s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Program"", [""text"":kod_program_aktiviti]))",Chrome 73.0.3683.103,Select Program Aktiviti 010080,2019-04-09 12:29:20,2019-04-09 12:29:20,0.086s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:29:20,2019-04-09 12:29:23,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Kod_Akaun""))",Chrome 73.0.3683.103,Click Kod Akaun drop down to select a value,2019-04-09 12:29:23,2019-04-09 12:29:23,0.114s,PASSED
delay(3),Chrome 73.0.3683.103,Delay,2019-04-09 12:29:23,2019-04-09 12:29:26,3.002s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/007 Rekod Baru Pesanan Tempatan/input_kod_akaun""), kod_akaun)",Chrome 73.0.3683.103,Search for Kod Akaun B0221101,2019-04-09 12:29:26,2019-04-09 12:29:27,0.332s,PASSED
delay(3),Chrome 73.0.3683.103,Delay,2019-04-09 12:29:27,2019-04-09 12:29:30,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Kod_Akaun"", [""text"":kod_akaun]))",Chrome 73.0.3683.103,Select Kod Akaun B0221101,2019-04-09 12:29:30,2019-04-09 12:29:30,0.108s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Kod_Barang""))",Chrome 73.0.3683.103,Click kod barang drop down to select a value,2019-04-09 12:29:30,2019-04-09 12:29:30,0.130s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 12:29:30,2019-04-09 12:29:33,3.003s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/007 Rekod Baru Pesanan Tempatan/input_kod_barang""), kod_barang)",Chrome 73.0.3683.103,,2019-04-09 12:29:33,2019-04-09 12:29:33,0.599s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/SelectKod_Barang"", [""text"":kod_barang]))",Chrome 73.0.3683.103,Select kod barang 2110100000000000000 - MAKANAN DAN MINUMAN,2019-04-09 12:29:33,2019-04-09 12:29:34,0.080s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Kategori_Pesanan_Tempatan""))",Chrome 73.0.3683.103,Click Kategori Pesanan drop down to select a value,2019-04-09 12:29:34,2019-04-09 12:29:34,0.103s,PASSED
