Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02 Pesanan Tempatan Cara Bayaran CEK Dengan Pemfaktoran,Chrome 73.0.3683.103,,2019-04-09 14:00:43,2019-04-09 14:17:05,16m - 22.831s,FAILED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/004 Penyedia Rekod Baru - CEK,Chrome 73.0.3683.103,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-04-09 14:00:43,2019-04-09 14:02:53,2m - 10.218s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,,2019-04-09 14:00:44,2019-04-09 14:01:27,43.111s,PASSED
delay(5),Chrome 73.0.3683.103,,2019-04-09 14:01:27,2019-04-09 14:01:32,5.003s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""), 0)",Chrome 73.0.3683.103,,2019-04-09 14:01:32,2019-04-09 14:01:32,0.103s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""))",Chrome 73.0.3683.103,Click on Rekod Baru to create new record,2019-04-09 14:01:32,2019-04-09 14:01:32,0.066s,PASSED
delay(3),Chrome 73.0.3683.103,Delay,2019-04-09 14:01:32,2019-04-09 14:01:35,3.005s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.103,Get todays year and date,2019-04-09 14:01:35,2019-04-09 14:01:35,0.009s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 73.0.3683.103,Get todays date with format dd/MM/yyyy,2019-04-09 14:01:35,2019-04-09 14:01:35,0.003s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 73.0.3683.103,Get year with format yyyy,2019-04-09 14:01:35,2019-04-09 14:01:35,0.001s,PASSED
println(formattedDate),Chrome 73.0.3683.103,print date in dd/mm/yyyy format,2019-04-09 14:01:35,2019-04-09 14:01:35,0.003s,PASSED
println(formattedYear),Chrome 73.0.3683.103,print year in yyyy format,2019-04-09 14:01:35,2019-04-09 14:01:35,0.000s,PASSED
"tarikh_perakaunan = ""Tarikh Perakaunan : "" + formattedDate",Chrome 73.0.3683.103,Tarikh Perakaunan,2019-04-09 14:01:35,2019-04-09 14:01:35,0.001s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tahun_kewangan""))",Chrome 73.0.3683.103,Get the year of Tahun Kewangan,2019-04-09 14:01:35,2019-04-09 14:01:35,0.047s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 73.0.3683.103,Verify the year is a match,2019-04-09 14:01:35,2019-04-09 14:01:35,0.006s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tarikhSemasa""))",Chrome 73.0.3683.103,Get the date of Tarikh Semasa,2019-04-09 14:01:35,2019-04-09 14:01:35,0.037s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 73.0.3683.103,Verify the date is a match,2019-04-09 14:01:35,2019-04-09 14:01:35,0.002s,PASSED
"TarikhPerakaunan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/tarikh_perakaunan""))",Chrome 73.0.3683.103,Get the date of Tarikh Perakaunan,2019-04-09 14:01:35,2019-04-09 14:01:35,0.040s,PASSED
"verifyMatch(tarikh_perakaunan, TarikhPerakaunan, false)",Chrome 73.0.3683.103,Verify the date is a match,2019-04-09 14:01:35,2019-04-09 14:01:35,0.002s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Jenis Urusniaga""))",Chrome 73.0.3683.103,Verify Jenis Urusniaga is visible,2019-04-09 14:01:35,2019-04-09 14:01:35,0.044s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Jenis Urusniaga _textbox-ico""))",Chrome 73.0.3683.103,"Select from dropdown list of Jenis Urusniaga
",2019-04-09 14:01:35,2019-04-09 14:01:35,0.096s,PASSED
delay(2),Chrome 73.0.3683.103,Delay,2019-04-09 14:01:35,2019-04-09 14:01:37,2.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/div_Pesanan_Tempatan_Auto""))",Chrome 73.0.3683.103,select PESANAN TEMPATAN AUTO,2019-04-09 14:01:37,2019-04-09 14:01:37,0.090s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_No. Dokumen""), 0)",Chrome 73.0.3683.103,verify No.Dokumen label is present,2019-04-09 14:01:37,2019-04-09 14:01:37,0.037s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Tarikh Dokumen""), 0)",Chrome 73.0.3683.103,verify Tarikh Dokumen label is present,2019-04-09 14:01:37,2019-04-09 14:01:37,0.027s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Pembekal""), 0)",Chrome 73.0.3683.103,verify Pembekal label is present,2019-04-09 14:01:37,2019-04-09 14:01:37,0.023s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Cawangan Pembekal""), 0)",Chrome 73.0.3683.103,verify Cawangan Pembekal label is present,2019-04-09 14:01:37,2019-04-09 14:01:37,0.023s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Sila Bekalkan Sebelum at""), 0)",Chrome 73.0.3683.103,verify Sila Bekalkan Sebelum atau pada label is present,2019-04-09 14:01:37,2019-04-09 14:01:37,0.022s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Pembekal _textbox-icon combo""))",Chrome 73.0.3683.103,Click to select Pembekal drop-down,2019-04-09 14:01:37,2019-04-09 14:01:37,0.106s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 14:01:37,2019-04-09 14:01:40,3.004s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_kod_pembekal""), kod_pembekal_cek)",Chrome 73.0.3683.103,set text value as JAMAL CHEF CATERING into Nama Pembekal to filter for this pembekal,2019-04-09 14:01:40,2019-04-09 14:01:41,0.373s,PASSED
delay(3),Chrome 73.0.3683.103,delay,2019-04-09 14:01:41,2019-04-09 14:01:44,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Pembekal"", [""text"":kod_pembekal_cek]))",Chrome 73.0.3683.103,Select Pembekal from the list,2019-04-09 14:01:44,2019-04-09 14:01:44,0.085s,PASSED
delay(3),Chrome 73.0.3683.103,delay,2019-04-09 14:01:44,2019-04-09 14:01:47,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja""))",Chrome 73.0.3683.103,Select date picker,2019-04-09 14:01:47,2019-04-09 14:01:47,0.086s,PASSED
delay(1),Chrome 73.0.3683.103,Delay,2019-04-09 14:01:47,2019-04-09 14:01:48,1.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja_Next_Month""))",Chrome 73.0.3683.103,Select for next month from date picker,2019-04-09 14:01:48,2019-04-09 14:01:48,0.076s,PASSED
delay(1),Chrome 73.0.3683.103,Delay,2019-04-09 14:01:48,2019-04-09 14:01:49,1.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja_Date""))",Chrome 73.0.3683.103,Select date,2019-04-09 14:01:49,2019-04-09 14:01:49,0.070s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Text_box_Perihal""), ""This is a test for PT - Cek automation scripts - Julia "" + mydate)",Chrome 73.0.3683.103,Input Perihal details,2019-04-09 14:01:49,2019-04-09 14:01:49,0.239s,PASSED
delay(3),Chrome 73.0.3683.103,delay,2019-04-09 14:01:49,2019-04-09 14:01:52,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_TambahCajLine""))",Chrome 73.0.3683.103,Click button Tambah Caj Line,2019-04-09 14:01:52,2019-04-09 14:01:53,0.127s,PASSED
delay(3),Chrome 73.0.3683.103,delay,2019-04-09 14:01:53,2019-04-09 14:01:56,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Vot_Dana""))",Chrome 73.0.3683.103,Click Vot Dana drop down to select a value,2019-04-09 14:01:56,2019-04-09 14:01:56,0.285s,PASSED
delay(3),Chrome 73.0.3683.103,delay,2019-04-09 14:01:56,2019-04-09 14:01:59,3.003s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Input_Vot_Dana""), Vot_dana)",Chrome 73.0.3683.103,set value Vot Dana B31 into the filter for KOD,2019-04-09 14:01:59,2019-04-09 14:01:59,0.181s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Vot_Dana"", [""text"":Vot_dana]))",Chrome 73.0.3683.103,Select Vot Dana B31,2019-04-09 14:01:59,2019-04-09 14:01:59,0.107s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 14:01:59,2019-04-09 14:02:02,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Program_Aktiviti""))",Chrome 73.0.3683.103,Click Program Aktiviti drop down to select a value,2019-04-09 14:02:02,2019-04-09 14:02:02,0.111s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_Kod_Program_Aktiviti""), kod_program_aktiviti)",Chrome 73.0.3683.103,,2019-04-09 14:02:02,2019-04-09 14:02:02,0.236s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Program"", [""text"":kod_program_aktiviti]))",Chrome 73.0.3683.103,Select Program Aktiviti 010080,2019-04-09 14:02:02,2019-04-09 14:02:03,0.080s,PASSED
delay(3),Chrome 73.0.3683.103,,2019-04-09 14:02:03,2019-04-09 14:02:06,3.002s,PASSED
