Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
03 Inden Kerja Cara Bayaran EFT Dengan Pemfaktoran,Chrome 73.0.3683.86,,2019-04-02 11:30:32,2019-04-02 11:44:48,14m - 16.481s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/005 Inden Kerja - EFT,Chrome 73.0.3683.86,,2019-04-02 11:30:32,2019-04-02 11:31:40,1m - 8.280s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,Call test to open menu sisi and then select pesanan tempatan / inden kerja,2019-04-02 11:30:32,2019-04-02 11:30:54,21.613s,PASSED
"rekodbaru = findWebElement(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""), 300)",Chrome 73.0.3683.86,declare object to find as an element,2019-04-02 11:30:54,2019-04-02 11:30:54,0.062s,PASSED
"executeJavaScript(""arguments[0].click"", Arrays.asList(rekodbaru))",Chrome 73.0.3683.86,click on the element using javascript,2019-04-02 11:30:54,2019-04-02 11:30:54,0.032s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-04-02 11:30:54,2019-04-02 11:30:59,5.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 73.0.3683.86,Click Rekod Baru button,2019-04-02 11:30:59,2019-04-02 11:30:59,0.084s,PASSED
delay(3),Chrome 73.0.3683.86,delay,2019-04-02 11:30:59,2019-04-02 11:31:02,3.001s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 73.0.3683.86,Click on drop down Jenis Urusniaga,2019-04-02 11:31:02,2019-04-02 11:31:02,0.140s,PASSED
delay(2),Chrome 73.0.3683.86,delay,2019-04-02 11:31:02,2019-04-02 11:31:04,2.002s,PASSED
