Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Sanity,Chrome 71.0.3578.98,,2019-02-01 16:16:21,2019-02-01 16:17:01,39.748s,PASSED
,,,,,,
Test Cases/Perolehan/Practice_test_case_ADV,Chrome 71.0.3578.98,this is a practice test case for advance scripting,2019-02-01 16:16:21,2019-02-01 16:16:59,37.583s,PASSED
"openBrowser("""")",Chrome 71.0.3578.98,,2019-02-01 16:16:22,2019-02-01 16:16:27,5.553s,PASSED
"navigateToUrl(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 71.0.3578.98,,2019-02-01 16:16:27,2019-02-01 16:16:30,2.842s,PASSED
"list = getAllLinksOnCurrentPage(true, [])",Chrome 71.0.3578.98,,2019-02-01 16:16:30,2019-02-01 16:16:59,28.655s,PASSED
print(list),Chrome 71.0.3578.98,,2019-02-01 16:16:59,2019-02-01 16:16:59,0.001s,PASSED
