Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
04 Inden Kerja Cara Bayaran CEK Tiada Pemfaktoran,Chrome 73.0.3683.86,,2019-04-02 11:46:36,2019-04-02 12:00:58,14m - 21.929s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/006 Inden Kerja - CEK,Chrome 73.0.3683.86,,2019-04-02 11:46:37,2019-04-02 11:47:57,1m - 20.883s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,Call test to open menu sisi and then select pesanan tempatan / inden kerja,2019-04-02 11:46:37,2019-04-02 11:46:59,21.987s,PASSED
delay(8),Chrome 73.0.3683.86,,2019-04-02 11:46:59,2019-04-02 11:47:07,8.007s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 73.0.3683.86,Click Rekod Baru button,2019-04-02 11:47:07,2019-04-02 11:47:07,0.092s,PASSED
delay(3),Chrome 73.0.3683.86,delay,2019-04-02 11:47:07,2019-04-02 11:47:10,3.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 73.0.3683.86,Click on drop down Jenis Urusniaga,2019-04-02 11:47:10,2019-04-02 11:47:10,0.119s,PASSED
delay(2),Chrome 73.0.3683.86,delay,2019-04-02 11:47:10,2019-04-02 11:47:12,2.004s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.86,Get todays year and date,2019-04-02 11:47:12,2019-04-02 11:47:12,0.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 73.0.3683.86,Select inden kerja auto from the drop down list,2019-04-02 11:47:12,2019-04-02 11:47:12,0.108s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 73.0.3683.86,click on drop down nama pembekal,2019-04-02 11:47:12,2019-04-02 11:47:13,0.114s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_nama_Pembekal""), nama_pembekal_cek)",Chrome 73.0.3683.86,input nama pembekal julia competency training in the filter textbox,2019-04-02 11:47:13,2019-04-02 11:47:13,0.451s,PASSED
delay(0),Chrome 73.0.3683.86,,2019-04-02 11:47:13,2019-04-02 11:47:13,0.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Pembekal"", [""text"":kod_pembekal_cek]))",Chrome 73.0.3683.86,select nama pembekal from the filter result,2019-04-02 11:47:13,2019-04-02 11:47:14,1.152s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Sila_Bekalkan""))",Chrome 73.0.3683.86,click on the calendar date picker for sila bekalkan,2019-04-02 11:47:14,2019-04-02 11:47:14,0.099s,PASSED
delay(3),Chrome 73.0.3683.86,delay,2019-04-02 11:47:14,2019-04-02 11:47:17,3.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Next_month""))",Chrome 73.0.3683.86,click next month from the calendar picker,2019-04-02 11:47:17,2019-04-02 11:47:17,0.069s,PASSED
