Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01 Pesanan Tempatan Cara Bayaran EFT Tiada Pemfaktoran,Chrome 72.0.3626.121,Perolehan scenario,2019-03-18 15:10:19,2019-03-18 15:24:43,14m - 23.870s,PASSED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 72.0.3626.121,Select Perolehan and then select Pesanan Tempatan,2019-03-18 15:10:20,2019-03-18 15:11:09,49.698s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 72.0.3626.121,Open browser and input homepage URL ,2019-03-18 15:10:20,2019-03-18 15:10:25,5.335s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 72.0.3626.121,Input User Name,2019-03-18 15:10:25,2019-03-18 15:10:26,0.720s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 72.0.3626.121,Input Password,2019-03-18 15:10:26,2019-03-18 15:10:26,0.163s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 72.0.3626.121,Click on Log Masuk button,2019-03-18 15:10:26,2019-03-18 15:10:32,5.271s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:10:32,2019-03-18 15:10:35,3.018s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 72.0.3626.121,Change role to Penyedia PTJ,2019-03-18 15:10:35,2019-03-18 15:11:00,25.081s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 72.0.3626.121,Click on Menu Sisi to display Menu selections,2019-03-18 15:11:00,2019-03-18 15:11:00,0.390s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,Delay,2019-03-18 15:11:00,2019-03-18 15:11:03,3.006s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 72.0.3626.121,Select Perolehan Sub-menu,2019-03-18 15:11:03,2019-03-18 15:11:03,0.079s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,Delay,2019-03-18 15:11:03,2019-03-18 15:11:06,3.005s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PesananTempatan""))",Chrome 72.0.3626.121,Click on Menu sisi,2019-03-18 15:11:06,2019-03-18 15:11:06,0.127s,PASSED
assert true,Chrome 72.0.3626.121,,2019-03-18 15:11:06,2019-03-18 15:11:06,0.002s,PASSED
delay(3),Chrome 72.0.3626.121,Pesanan Tempatan page loaded successfully,2019-03-18 15:11:06,2019-03-18 15:11:09,3.003s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru - EFT,Chrome 72.0.3626.121,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-03-18 15:11:09,2019-03-18 15:12:36,1m - 26.528s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_REKODBARU""))",Chrome 72.0.3626.121,Click on Rekod Baru to create new record,2019-03-18 15:11:10,2019-03-18 15:11:10,0.098s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:11:10,2019-03-18 15:11:13,3.005s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-18 15:11:13,2019-03-18 15:11:13,0.000s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 72.0.3626.121,Get todays date with format dd/MM/yyyy,2019-03-18 15:11:13,2019-03-18 15:11:13,0.000s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 72.0.3626.121,Get year with format yyyy,2019-03-18 15:11:13,2019-03-18 15:11:13,0.000s,PASSED
println(formattedDate),Chrome 72.0.3626.121,print date in dd/mm/yyyy format,2019-03-18 15:11:13,2019-03-18 15:11:13,0.000s,PASSED
println(formattedYear),Chrome 72.0.3626.121,print year in yyyy format,2019-03-18 15:11:13,2019-03-18 15:11:13,0.000s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/span_tahun_kewangan""))",Chrome 72.0.3626.121,Get the year of Tahun Kewangan,2019-03-18 15:11:13,2019-03-18 15:11:13,0.078s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 72.0.3626.121,Verify the year is a match,2019-03-18 15:11:13,2019-03-18 15:11:13,0.016s,PASSED
assert true,Chrome 72.0.3626.121,,2019-03-18 15:11:13,2019-03-18 15:11:13,0.000s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/span_tarikhSemasa""))",Chrome 72.0.3626.121,Get the date of Tarikh Semasa,2019-03-18 15:11:13,2019-03-18 15:11:13,0.031s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 72.0.3626.121,Verify the date is a match,2019-03-18 15:11:13,2019-03-18 15:11:13,0.000s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Jenis Urusniaga""))",Chrome 72.0.3626.121,Verify Jenis Urusniaga is visible,2019-03-18 15:11:13,2019-03-18 15:11:13,0.063s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/a_Jenis Urusniaga _textbox-ico""))",Chrome 72.0.3626.121,"Select from dropdown list of Jenis Urusniaga
",2019-03-18 15:11:13,2019-03-18 15:11:13,0.085s,PASSED
delay(2),Chrome 72.0.3626.121,Delay,2019-03-18 15:11:13,2019-03-18 15:11:15,2.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/div_Pesanan_Tempatan_Auto""))",Chrome 72.0.3626.121,select PESANAN TEMPATAN AUTO,2019-03-18 15:11:15,2019-03-18 15:11:15,0.090s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_No. Dokumen""), 0)",Chrome 72.0.3626.121,verify No.Dokumen label is present,2019-03-18 15:11:15,2019-03-18 15:11:15,0.028s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Tarikh Dokumen""), 0)",Chrome 72.0.3626.121,verify Tarikh Dokumen label is present,2019-03-18 15:11:15,2019-03-18 15:11:15,0.022s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Pembekal""), 0)",Chrome 72.0.3626.121,verify Pembekal label is present,2019-03-18 15:11:15,2019-03-18 15:11:15,0.022s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Cawangan Pembekal""), 0)",Chrome 72.0.3626.121,verify Cawangan Pembekal label is present,2019-03-18 15:11:15,2019-03-18 15:11:15,0.022s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Sila Bekalkan Sebelum at""), 0)",Chrome 72.0.3626.121,verify Sila Bekalkan Sebelum atau pada label is present,2019-03-18 15:11:15,2019-03-18 15:11:15,0.019s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/a_Pembekal _textbox-icon combo""))",Chrome 72.0.3626.121,Click to select Pembekal drop-down,2019-03-18 15:11:15,2019-03-18 15:11:15,0.098s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Pembekal_AA_DUA""))",Chrome 72.0.3626.121,Select Pembekal from the list,2019-03-18 15:11:15,2019-03-18 15:11:15,0.062s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-18 15:11:15,2019-03-18 15:11:20,5.004s,PASSED
"getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_No.Akaun Pembekal _textb""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,Verify that No Akaun Pembekal is populated,2019-03-18 15:11:20,2019-03-18 15:11:20,0.042s,PASSED
"getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_Cawangan Pembekal _textb""), STOP_ON_FAILURE)",Chrome 72.0.3626.121,Verify that Cawangan Pembekal is populated,2019-03-18 15:11:20,2019-03-18 15:11:20,0.034s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Date_Picker_Bekal_Kerja""))",Chrome 72.0.3626.121,Select date picker,2019-03-18 15:11:20,2019-03-18 15:11:20,0.075s,PASSED
delay(1),Chrome 72.0.3626.121,Delay,2019-03-18 15:11:20,2019-03-18 15:11:21,1.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Date_Picker_Bekal_Kerja_Next_Month""))",Chrome 72.0.3626.121,Select for next month from date picker,2019-03-18 15:11:21,2019-03-18 15:11:22,0.087s,PASSED
delay(1),Chrome 72.0.3626.121,Delay,2019-03-18 15:11:22,2019-03-18 15:11:23,1.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Date_Picker_Bekal_Kerja_Date""))",Chrome 72.0.3626.121,Select date,2019-03-18 15:11:23,2019-03-18 15:11:23,0.064s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Text_box_Perihal""), ""This is a test for PT - EFT automation scripts - Julia "" + mydate)",Chrome 72.0.3626.121,Input Perihal details,2019-03-18 15:11:23,2019-03-18 15:11:23,0.186s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 15:11:23,2019-03-18 15:11:26,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_TambahCajLine""))",Chrome 72.0.3626.121,Click button Tambah Caj Line,2019-03-18 15:11:26,2019-03-18 15:11:26,0.143s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 15:11:26,2019-03-18 15:11:29,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Vot_Dana""))",Chrome 72.0.3626.121,Click Vot Dana drop down to select a value,2019-03-18 15:11:29,2019-03-18 15:11:29,0.216s,PASSED
delay(8),Chrome 72.0.3626.121,,2019-03-18 15:11:29,2019-03-18 15:11:37,8.004s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Input_Vot_Dana""), 60)",Chrome 72.0.3626.121,,2019-03-18 15:11:37,2019-03-18 15:11:37,0.049s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Input_Vot_Dana""), ""B31"")",Chrome 72.0.3626.121,,2019-03-18 15:11:37,2019-03-18 15:11:37,0.169s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Vot_Dana_B31""), 60)",Chrome 72.0.3626.121,,2019-03-18 15:11:37,2019-03-18 15:11:37,0.034s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Vot_Dana_B31""))",Chrome 72.0.3626.121,Select Vot Dana B31,2019-03-18 15:11:37,2019-03-18 15:11:38,0.081s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 15:11:38,2019-03-18 15:11:41,3.001s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Program_Aktiviti""))",Chrome 72.0.3626.121,Click Program Aktiviti drop down to select a value,2019-03-18 15:11:41,2019-03-18 15:11:41,0.150s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:11:41,2019-03-18 15:11:44,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Program_010080""))",Chrome 72.0.3626.121,Select Program Aktiviti 010080,2019-03-18 15:11:44,2019-03-18 15:11:44,0.085s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 15:11:44,2019-03-18 15:11:47,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Kod_Akaun""))",Chrome 72.0.3626.121,Click Kod Akaun drop down to select a value,2019-03-18 15:11:47,2019-03-18 15:11:47,0.120s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:11:47,2019-03-18 15:11:50,3.004s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_kod_akaun""), ""B0221101"")",Chrome 72.0.3626.121,Search for Kod Akaun B0221101,2019-03-18 15:11:50,2019-03-18 15:11:50,0.328s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:11:50,2019-03-18 15:11:53,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Kod_Akaun_B0221101""))",Chrome 72.0.3626.121,Select Kod Akaun B0221101,2019-03-18 15:11:53,2019-03-18 15:11:53,0.107s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Kod_Barang""))",Chrome 72.0.3626.121,Click kod barang drop down to select a value,2019-03-18 15:11:53,2019-03-18 15:11:53,0.168s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-18 15:11:53,2019-03-18 15:11:58,5.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/SelectKod_Barang""))",Chrome 72.0.3626.121,Select kod barang 2110100000000000000 - MAKANAN DAN MINUMAN,2019-03-18 15:11:58,2019-03-18 15:11:59,0.089s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Kategori_Pesanan_Tempatan""))",Chrome 72.0.3626.121,Click Kategori Pesanan drop down to select a value,2019-03-18 15:11:59,2019-03-18 15:11:59,0.100s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Kategori_Pesanan_BARANG""))",Chrome 72.0.3626.121,Select kategori pesanan Barang,2019-03-18 15:11:59,2019-03-18 15:11:59,0.070s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_kuantiti""), ""4"")",Chrome 72.0.3626.121,Input Kuantiti as 4,2019-03-18 15:11:59,2019-03-18 15:11:59,0.130s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Unit_Ukuran""))",Chrome 72.0.3626.121,Click unit ukuran drop down value,2019-03-18 15:11:59,2019-03-18 15:11:59,0.102s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:11:59,2019-03-18 15:12:02,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/select_unit_ukuran_buah""))",Chrome 72.0.3626.121,Select unit ukuran buah,2019-03-18 15:12:02,2019-03-18 15:12:02,0.070s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_harga_seunit""), ""1.22"")",Chrome 72.0.3626.121,Input Harga Seunit as 1.22,2019-03-18 15:12:02,2019-03-18 15:12:02,0.204s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_simpan_caj_line""))",Chrome 72.0.3626.121,Click on button Simpan to save the record,2019-03-18 15:12:02,2019-03-18 15:12:02,0.084s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:12:02,2019-03-18 15:12:05,3.002s,PASSED
"waitForElementClickable(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_OK_Peruntukan_cukup""), 3)",Chrome 72.0.3626.121,,2019-03-18 15:12:05,2019-03-18 15:12:08,2.720s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_OK_Peruntukan_cukup""))",Chrome 72.0.3626.121,Click OK on prompt Bajet Mencukupi,2019-03-18 15:12:08,2019-03-18 15:12:08,0.051s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_Simpan_Rekod""))",Chrome 72.0.3626.121,Click on Simpan to Save the record. Rekod ID will be generated,2019-03-18 15:12:08,2019-03-18 15:12:08,0.093s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:12:08,2019-03-18 15:12:11,3.002s,PASSED
"waitForElementClickable(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_OK_Rekod_Berjaya_disimpan""), 60)",Chrome 72.0.3626.121,,2019-03-18 15:12:11,2019-03-18 15:12:12,0.726s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_OK_Rekod_Berjaya_disimpan""))",Chrome 72.0.3626.121,Click OK to close the prompt,2019-03-18 15:12:12,2019-03-18 15:12:12,0.071s,PASSED
"JumlahPesananTempatan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Jumlah_pesanan_tempatan""))",Chrome 72.0.3626.121,Get value of Jumlah Pesanan Tempatan,2019-03-18 15:12:12,2019-03-18 15:12:12,0.039s,PASSED
println(JumlahPesananTempatan),Chrome 72.0.3626.121,print Jumlah Pesanan Tempatan,2019-03-18 15:12:12,2019-03-18 15:12:12,0.000s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Tab_Penghantaran_Barang""))",Chrome 72.0.3626.121,Tab Penghantaran Barang is displayed,2019-03-18 15:12:12,2019-03-18 15:12:12,0.133s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_tambah_master_barang""))",Chrome 72.0.3626.121,Tambah Maklumat Bekalan details is displayed,2019-03-18 15:12:12,2019-03-18 15:12:12,0.063s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_untuk_perhatian""), ""Yang Berkenaan"")",Chrome 72.0.3626.121,Input Yang Berkenaan value,2019-03-18 15:12:12,2019-03-18 15:12:13,0.502s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_bekal_kepada_Jabatan""))",Chrome 72.0.3626.121,Select Jabatan from the dropdown list,2019-03-18 15:12:13,2019-03-18 15:12:13,0.088s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_bekal_kepada_jabatan""), ""004000"")",Chrome 72.0.3626.121,Input 004000 to search,2019-03-18 15:12:13,2019-03-18 15:12:13,0.249s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:12:13,2019-03-18 15:12:16,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/select_jabatan_004000""))",Chrome 72.0.3626.121,Select Jabatan 004000,2019-03-18 15:12:16,2019-03-18 15:12:16,0.076s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 15:12:16,2019-03-18 15:12:19,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_master_PTJ""))",Chrome 72.0.3626.121,Click to select drop down value ,2019-03-18 15:12:19,2019-03-18 15:12:19,0.122s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:12:19,2019-03-18 15:12:22,3.002s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/select_master_PTJ""), 60)",Chrome 72.0.3626.121,,2019-03-18 15:12:22,2019-03-18 15:12:22,0.037s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/select_master_PTJ""))",Chrome 72.0.3626.121,Select 00400101 - Pejabat Kewangan & Perbendaharaan (Pegawai Kewangan Negeri),2019-03-18 15:12:22,2019-03-18 15:12:22,0.061s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:12:22,2019-03-18 15:12:25,3.002s,PASSED
"check(findTestObject(""Perolehan/002 Penyedia_RekodBaru/checkbox_alamat_utama""))",Chrome 72.0.3626.121,,2019-03-18 15:12:25,2019-03-18 15:12:25,0.098s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_tambah_senarai_barang""))",Chrome 72.0.3626.121,Click on button Tambah Senarai Barang,2019-03-18 15:12:25,2019-03-18 15:12:26,0.067s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:12:26,2019-03-18 15:12:29,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_senarai_barang""))",Chrome 72.0.3626.121,Click on drop down to select a value,2019-03-18 15:12:29,2019-03-18 15:12:29,0.111s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:12:29,2019-03-18 15:12:32,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Barang_1""))",Chrome 72.0.3626.121,Click on Senarai Barang item no 1,2019-03-18 15:12:32,2019-03-18 15:12:32,0.100s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_Kuantiti_senarai_barang""), ""4"")",Chrome 72.0.3626.121,Input kuantiti as 4,2019-03-18 15:12:32,2019-03-18 15:12:32,0.119s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_save_senarai_barang""))",Chrome 72.0.3626.121,Click on save icon to save senarai barang,2019-03-18 15:12:32,2019-03-18 15:12:32,0.066s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_simpan_maklumat_bekalan""))",Chrome 72.0.3626.121,Click on save icon to save maklumat bekalan,2019-03-18 15:12:32,2019-03-18 15:12:32,0.291s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Tab_Pesanan_Tempatan""))",Chrome 72.0.3626.121,Go back to pesanan tempatan tab,2019-03-18 15:12:32,2019-03-18 15:12:32,0.180s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_Simpan_Rekod""))",Chrome 72.0.3626.121,Click on button Simpan to save the record,2019-03-18 15:12:32,2019-03-18 15:12:33,0.076s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 15:12:33,2019-03-18 15:12:36,3.002s,PASSED
"waitForElementClickable(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_OK_Rekod_Berjaya_disimpan""), 60)",Chrome 72.0.3626.121,,2019-03-18 15:12:36,2019-03-18 15:12:36,0.053s,PASSED
takeScreenshot(),Chrome 72.0.3626.121,take screenshot,2019-03-18 15:12:36,2019-03-18 15:12:36,0.268s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_OK_Rekod_Berjaya_disimpan""))",Chrome 72.0.3626.121,Click OK to close the prompt,2019-03-18 15:12:36,2019-03-18 15:12:36,0.051s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/002 Senarai Semak,Chrome 72.0.3626.121,This test case is to add senarai semak information,2019-03-18 15:12:36,2019-03-18 15:12:46,10.448s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 15:12:36,2019-03-18 15:12:39,3.007s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/0021 Senarai Semak/button_Senarai Semak""))",Chrome 72.0.3626.121,Click on button Senarai Semak,2019-03-18 15:12:39,2019-03-18 15:12:39,0.132s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 15:12:39,2019-03-18 15:12:42,3.002s,PASSED
"check(findTestObject(""Perolehan/002 Penyedia_RekodBaru/0021 Senarai Semak/Senarai_semak_IC""))",Chrome 72.0.3626.121,Check on item from senarai semak list,2019-03-18 15:12:42,2019-03-18 15:12:42,0.072s,PASSED
"check(findTestObject(""Perolehan/002 Penyedia_RekodBaru/0021 Senarai Semak/Senarai_semak_Pesanan_Tempatan""))",Chrome 72.0.3626.121,Check on item from senarai semak list,2019-03-18 15:12:42,2019-03-18 15:12:42,0.066s,PASSED
"check(findTestObject(""Perolehan/002 Penyedia_RekodBaru/0021 Senarai Semak/Senarai_semak_Perihal_Perolehan""))",Chrome 72.0.3626.121,Check on item from senarai semak list,2019-03-18 15:12:42,2019-03-18 15:12:42,0.061s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/0021 Senarai Semak/button_simpan_senarai_semak""))",Chrome 72.0.3626.121,Click on Simpan to save Senarai Semak,2019-03-18 15:12:42,2019-03-18 15:12:42,0.068s,PASSED
"waitForElementClickable(findTestObject(""Perolehan/002 Penyedia_RekodBaru/0021 Senarai Semak/button_OK_Senarai_Semak_berjaya_disimpan""), 60)",Chrome 72.0.3626.121,,2019-03-18 15:12:42,2019-03-18 15:12:43,0.630s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/0021 Senarai Semak/button_OK_Senarai_Semak_berjaya_disimpan""))",Chrome 72.0.3626.121,Click OK to close the prompt box,2019-03-18 15:12:43,2019-03-18 15:12:43,0.051s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/0021 Senarai Semak/Senarai_semak_close_X""))",Chrome 72.0.3626.121,Click X button on top right to close the window,2019-03-18 15:12:43,2019-03-18 15:12:43,0.061s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_Simpan_Rekod""))",Chrome 72.0.3626.121,Click on button Simpan to save Senarai Semak update,2019-03-18 15:12:43,2019-03-18 15:12:43,0.053s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 15:12:43,2019-03-18 15:12:46,3.003s,PASSED
"waitForElementClickable(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_OK_Rekod_Berjaya_disimpan""), 60)",Chrome 72.0.3626.121,,2019-03-18 15:12:46,2019-03-18 15:12:46,0.045s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_OK_Rekod_Berjaya_disimpan""))",Chrome 72.0.3626.121,Click OK button to close the prompt box,2019-03-18 15:12:46,2019-03-18 15:12:46,0.049s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/003 Sah Simpan,Chrome 72.0.3626.121,This test case is doing Sah Simpan for the record created,2019-03-18 15:12:46,2019-03-18 15:13:02,15.962s,PASSED
delay(5),Chrome 72.0.3626.121,,2019-03-18 15:12:46,2019-03-18 15:12:51,5.004s,PASSED
"Total = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/0022 Sah_Simpan/TotalAmaunPT""))",Chrome 72.0.3626.121,Get the Amaun,2019-03-18 15:12:51,2019-03-18 15:12:52,0.097s,PASSED
println(Total),Chrome 72.0.3626.121,print Total,2019-03-18 15:12:52,2019-03-18 15:12:52,0.000s,PASSED
TotalAmaunPT = Total,Chrome 72.0.3626.121,set global variable value of TotalAmaun with variable Total,2019-03-18 15:12:52,2019-03-18 15:12:52,0.107s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 15:12:52,2019-03-18 15:12:55,3.002s,PASSED
