Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02 Pesanan Tempatan Cara Bayaran CEK Dengan Pemfaktoran,Chrome 73.0.3683.86,,2019-04-03 15:08:37,2019-04-03 15:25:38,17m - 0.903s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/004 Penyedia Rekod Baru - CEK,Chrome 73.0.3683.86,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-04-03 15:08:38,2019-04-03 15:11:23,2m - 45.119s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-04-03 15:08:38,2019-04-03 15:09:10,31.528s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-04-03 15:09:10,2019-04-03 15:09:15,5.013s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""), 0)",Chrome 73.0.3683.86,,2019-04-03 15:09:15,2019-04-03 15:09:15,0.113s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""))",Chrome 73.0.3683.86,Click on Rekod Baru to create new record,2019-04-03 15:09:15,2019-04-03 15:09:15,0.128s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-04-03 15:09:15,2019-04-03 15:09:18,3.006s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.86,Get todays year and date,2019-04-03 15:09:18,2019-04-03 15:09:18,0.017s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 73.0.3683.86,Get todays date with format dd/MM/yyyy,2019-04-03 15:09:18,2019-04-03 15:09:18,0.284s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 73.0.3683.86,Get year with format yyyy,2019-04-03 15:09:18,2019-04-03 15:09:18,0.000s,PASSED
println(formattedDate),Chrome 73.0.3683.86,print date in dd/mm/yyyy format,2019-04-03 15:09:18,2019-04-03 15:09:18,0.007s,PASSED
println(formattedYear),Chrome 73.0.3683.86,print year in yyyy format,2019-04-03 15:09:18,2019-04-03 15:09:18,0.000s,PASSED
"tarikh_perakaunan = ""Tarikh Perakaunan : "" + formattedDate",Chrome 73.0.3683.86,Tarikh Perakaunan,2019-04-03 15:09:18,2019-04-03 15:09:18,0.000s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tahun_kewangan""))",Chrome 73.0.3683.86,Get the year of Tahun Kewangan,2019-04-03 15:09:18,2019-04-03 15:09:19,0.149s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 73.0.3683.86,Verify the year is a match,2019-04-03 15:09:19,2019-04-03 15:09:19,0.005s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tarikhSemasa""))",Chrome 73.0.3683.86,Get the date of Tarikh Semasa,2019-04-03 15:09:19,2019-04-03 15:09:19,0.101s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 73.0.3683.86,Verify the date is a match,2019-04-03 15:09:19,2019-04-03 15:09:19,0.006s,PASSED
"TarikhPerakaunan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/tarikh_perakaunan""))",Chrome 73.0.3683.86,Get the date of Tarikh Perakaunan,2019-04-03 15:09:19,2019-04-03 15:09:19,0.085s,PASSED
"verifyMatch(tarikh_perakaunan, TarikhPerakaunan, false)",Chrome 73.0.3683.86,Verify the date is a match,2019-04-03 15:09:19,2019-04-03 15:09:19,0.000s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Jenis Urusniaga""))",Chrome 73.0.3683.86,Verify Jenis Urusniaga is visible,2019-04-03 15:09:19,2019-04-03 15:09:19,0.092s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Jenis Urusniaga _textbox-ico""))",Chrome 73.0.3683.86,"Select from dropdown list of Jenis Urusniaga
",2019-04-03 15:09:19,2019-04-03 15:09:19,0.181s,PASSED
delay(2),Chrome 73.0.3683.86,Delay,2019-04-03 15:09:19,2019-04-03 15:09:21,2.005s,PASSED
