Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02 Pesanan Tempatan Cara Bayaran CEK Dengan Pemfaktoran,Chrome 72.0.3626.121,,2019-03-11 14:50:42,2019-03-11 15:05:16,14m - 34.096s,PASSED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 72.0.3626.121,Select Perolehan and then select Pesanan Tempatan,2019-03-11 14:50:43,2019-03-11 14:51:36,52.949s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 72.0.3626.121,Open browser and input homepage URL ,2019-03-11 14:50:43,2019-03-11 14:50:47,4.009s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 72.0.3626.121,Input User Name,2019-03-11 14:50:47,2019-03-11 14:50:48,0.914s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 72.0.3626.121,Input Password,2019-03-11 14:50:48,2019-03-11 14:50:48,0.215s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 72.0.3626.121,Click on Log Masuk button,2019-03-11 14:50:48,2019-03-11 14:50:50,1.943s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-11 14:50:50,2019-03-11 14:50:53,3.031s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 72.0.3626.121,Change role to Penyedia PTJ,2019-03-11 14:50:53,2019-03-11 14:51:26,32.734s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 72.0.3626.121,Click on Menu Sisi to display Menu selections,2019-03-11 14:51:26,2019-03-11 14:51:26,0.417s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,Delay,2019-03-11 14:51:26,2019-03-11 14:51:29,3.007s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 72.0.3626.121,Select Perolehan Sub-menu,2019-03-11 14:51:29,2019-03-11 14:51:29,0.075s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,Delay,2019-03-11 14:51:29,2019-03-11 14:51:32,3.002s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PesananTempatan""))",Chrome 72.0.3626.121,Click on Menu sisi,2019-03-11 14:51:32,2019-03-11 14:51:33,0.124s,PASSED
assert true,Chrome 72.0.3626.121,,2019-03-11 14:51:33,2019-03-11 14:51:33,0.001s,PASSED
delay(3),Chrome 72.0.3626.121,Pesanan Tempatan page loaded successfully,2019-03-11 14:51:33,2019-03-11 14:51:36,3.003s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/004 Penyedia Rekod Baru - CEK,Chrome 72.0.3626.121,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-03-11 14:51:36,2019-03-11 14:53:12,1m - 36.816s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_REKODBARU""))",Chrome 72.0.3626.121,Click on Rekod Baru to create new record,2019-03-11 14:51:36,2019-03-11 14:51:36,0.100s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-11 14:51:36,2019-03-11 14:51:39,3.005s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-11 14:51:39,2019-03-11 14:51:39,0.000s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 72.0.3626.121,Get todays date with format dd/MM/yyyy,2019-03-11 14:51:39,2019-03-11 14:51:39,0.000s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 72.0.3626.121,Get year with format yyyy,2019-03-11 14:51:39,2019-03-11 14:51:39,0.000s,PASSED
println(formattedDate),Chrome 72.0.3626.121,print date in dd/mm/yyyy format,2019-03-11 14:51:39,2019-03-11 14:51:39,0.000s,PASSED
println(formattedYear),Chrome 72.0.3626.121,print year in yyyy format,2019-03-11 14:51:39,2019-03-11 14:51:39,0.000s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/span_tahun_kewangan""))",Chrome 72.0.3626.121,Get the year of Tahun Kewangan,2019-03-11 14:51:39,2019-03-11 14:51:39,0.060s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 72.0.3626.121,Verify the year is a match,2019-03-11 14:51:39,2019-03-11 14:51:39,0.015s,PASSED
assert true,Chrome 72.0.3626.121,,2019-03-11 14:51:39,2019-03-11 14:51:39,0.000s,PASSED
