Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01 Pesanan Tempatan Cara Bayaran EFT Tiada Pemfaktoran,Chrome 73.0.3683.86,Perolehan scenario,2019-03-26 16:47:58,2019-03-26 17:06:27,18m - 28.446s,ERROR
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru - EFT,Chrome 73.0.3683.86,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-03-26 16:47:59,2019-03-26 16:49:45,1m - 46.099s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,,2019-03-26 16:48:00,2019-03-26 16:48:21,21.895s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-03-26 16:48:21,2019-03-26 16:48:26,5.008s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""), 180)",Chrome 73.0.3683.86,,2019-03-26 16:48:26,2019-03-26 16:48:26,0.069s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_REKODBARU""))",Chrome 73.0.3683.86,Click on Rekod Baru to create new record,2019-03-26 16:48:26,2019-03-26 16:48:27,0.072s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-03-26 16:48:27,2019-03-26 16:48:30,3.002s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.86,Get todays year and date,2019-03-26 16:48:30,2019-03-26 16:48:30,0.005s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 73.0.3683.86,Get todays date with format dd/MM/yyyy,2019-03-26 16:48:30,2019-03-26 16:48:30,0.003s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 73.0.3683.86,Get year with format yyyy,2019-03-26 16:48:30,2019-03-26 16:48:30,0.000s,PASSED
println(formattedDate),Chrome 73.0.3683.86,print date in dd/mm/yyyy format,2019-03-26 16:48:30,2019-03-26 16:48:30,0.003s,PASSED
println(formattedYear),Chrome 73.0.3683.86,print year in yyyy format,2019-03-26 16:48:30,2019-03-26 16:48:30,0.001s,PASSED
"tarikh_perakaunan = ""Tarikh Perakaunan : "" + formattedDate",Chrome 73.0.3683.86,Tarikh Perakaunan,2019-03-26 16:48:30,2019-03-26 16:48:30,0.001s,PASSED
println(tarikh_perakaunan),Chrome 73.0.3683.86,print tarikh perakaunan,2019-03-26 16:48:30,2019-03-26 16:48:30,0.001s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tahun_kewangan""))",Chrome 73.0.3683.86,Get the year of Tahun Kewangan from the top section of the page,2019-03-26 16:48:30,2019-03-26 16:48:30,0.065s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 73.0.3683.86,Verify the year is a match,2019-03-26 16:48:30,2019-03-26 16:48:30,0.007s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/span_tarikhSemasa""))",Chrome 73.0.3683.86,Get the date of Tarikh Semasa,2019-03-26 16:48:30,2019-03-26 16:48:30,0.037s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 73.0.3683.86,Verify the date is a match,2019-03-26 16:48:30,2019-03-26 16:48:30,0.002s,PASSED
"TarikhPerakaunan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/tarikh_perakaunan""))",Chrome 73.0.3683.86,Get the date of Tarikh Perakaunan,2019-03-26 16:48:30,2019-03-26 16:48:30,0.041s,PASSED
"verifyMatch(tarikh_perakaunan, TarikhPerakaunan, false)",Chrome 73.0.3683.86,Verify the date is a match,2019-03-26 16:48:30,2019-03-26 16:48:30,0.002s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Jenis Urusniaga""))",Chrome 73.0.3683.86,Verify Jenis Urusniaga is visible,2019-03-26 16:48:30,2019-03-26 16:48:30,0.047s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Jenis Urusniaga _textbox-ico""))",Chrome 73.0.3683.86,"Select from dropdown list of Jenis Urusniaga
",2019-03-26 16:48:30,2019-03-26 16:48:30,0.093s,PASSED
delay(2),Chrome 73.0.3683.86,Delay,2019-03-26 16:48:30,2019-03-26 16:48:32,2.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/div_Pesanan_Tempatan_Auto""))",Chrome 73.0.3683.86,select PESANAN TEMPATAN AUTO,2019-03-26 16:48:32,2019-03-26 16:48:32,0.085s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_No. Dokumen""), 0)",Chrome 73.0.3683.86,verify No.Dokumen label is present,2019-03-26 16:48:32,2019-03-26 16:48:32,0.041s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Tarikh Dokumen""), 0)",Chrome 73.0.3683.86,verify Tarikh Dokumen label is present,2019-03-26 16:48:32,2019-03-26 16:48:32,0.024s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Pembekal""), 0)",Chrome 73.0.3683.86,verify Pembekal label is present,2019-03-26 16:48:32,2019-03-26 16:48:32,0.101s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Cawangan Pembekal""), 0)",Chrome 73.0.3683.86,verify Cawangan Pembekal label is present,2019-03-26 16:48:32,2019-03-26 16:48:32,0.022s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/label_Sila Bekalkan Sebelum at""), 0)",Chrome 73.0.3683.86,verify Sila Bekalkan Sebelum atau pada label is present,2019-03-26 16:48:32,2019-03-26 16:48:32,0.023s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/a_Pembekal _textbox-icon combo""))",Chrome 73.0.3683.86,Click to select Pembekal drop-down,2019-03-26 16:48:32,2019-03-26 16:48:32,0.149s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_kod_pembekal""), kod_pembekal)",Chrome 73.0.3683.86,filter for kod pembekal,2019-03-26 16:48:32,2019-03-26 16:48:33,0.361s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-26 16:48:33,2019-03-26 16:48:36,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Pembekal"", [""text"":kod_pembekal]))",Chrome 73.0.3683.86,Select Pembekal from the list,2019-03-26 16:48:36,2019-03-26 16:48:36,0.102s,PASSED
delay(5),Chrome 73.0.3683.86,delay,2019-03-26 16:48:36,2019-03-26 16:48:41,5.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja""))",Chrome 73.0.3683.86,Select date picker,2019-03-26 16:48:41,2019-03-26 16:48:41,0.097s,PASSED
delay(1),Chrome 73.0.3683.86,Delay,2019-03-26 16:48:41,2019-03-26 16:48:42,1.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja_Next_Month""))",Chrome 73.0.3683.86,Select for next month from date picker,2019-03-26 16:48:42,2019-03-26 16:48:42,0.085s,PASSED
delay(1),Chrome 73.0.3683.86,Delay,2019-03-26 16:48:42,2019-03-26 16:48:43,1.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Date_Picker_Bekal_Kerja_Date""))",Chrome 73.0.3683.86,Select date,2019-03-26 16:48:43,2019-03-26 16:48:43,0.070s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Text_box_Perihal""), ""This is a test for PT - EFT automation scripts - Julia "" + mydate)",Chrome 73.0.3683.86,Input Perihal details,2019-03-26 16:48:43,2019-03-26 16:48:43,0.227s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-26 16:48:43,2019-03-26 16:48:46,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_TambahCajLine""))",Chrome 73.0.3683.86,Click button Tambah Caj Line,2019-03-26 16:48:46,2019-03-26 16:48:46,0.120s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-26 16:48:46,2019-03-26 16:48:49,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Vot_Dana""))",Chrome 73.0.3683.86,Click Vot Dana drop down to select a value,2019-03-26 16:48:49,2019-03-26 16:48:50,0.290s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-26 16:48:50,2019-03-26 16:48:53,3.004s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Input_Vot_Dana""), 60)",Chrome 73.0.3683.86,put a wait to find element Vot Dana. This is important to not let the test failed as Vot Dana takes time to filter,2019-03-26 16:48:53,2019-03-26 16:48:53,0.057s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Input_Vot_Dana""), Vot_dana)",Chrome 73.0.3683.86,set text B31 into Vot Dana filter,2019-03-26 16:48:53,2019-03-26 16:48:53,0.174s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Vot_Dana"", [""text"":Vot_dana]), 60)",Chrome 73.0.3683.86,Wait for 60seconds to get the result in the page,2019-03-26 16:48:53,2019-03-26 16:48:53,0.037s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Vot_Dana"", [""text"":Vot_dana]))",Chrome 73.0.3683.86,Select Vot Dana B31,2019-03-26 16:48:53,2019-03-26 16:48:53,0.094s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-26 16:48:53,2019-03-26 16:48:56,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Program_Aktiviti""))",Chrome 73.0.3683.86,Click Program Aktiviti drop down to select a value,2019-03-26 16:48:56,2019-03-26 16:48:56,0.108s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_Kod_Program_Aktiviti""), kod_program_aktiviti)",Chrome 73.0.3683.86,,2019-03-26 16:48:56,2019-03-26 16:48:56,0.268s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Program"", [""text"":kod_program_aktiviti]))",Chrome 73.0.3683.86,Select Program Aktiviti 010080,2019-03-26 16:48:56,2019-03-26 16:48:57,0.114s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-26 16:48:57,2019-03-26 16:49:00,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Kod_Akaun""))",Chrome 73.0.3683.86,Click Kod Akaun drop down to select a value,2019-03-26 16:49:00,2019-03-26 16:49:00,0.101s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-03-26 16:49:00,2019-03-26 16:49:03,3.003s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_kod_akaun""), kod_akaun)",Chrome 73.0.3683.86,Search for Kod Akaun B0221101,2019-03-26 16:49:03,2019-03-26 16:49:03,0.283s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-03-26 16:49:03,2019-03-26 16:49:06,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Kod_Akaun"", [""text"":kod_akaun]))",Chrome 73.0.3683.86,Select Kod Akaun B0221101,2019-03-26 16:49:06,2019-03-26 16:49:06,0.106s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Kod_Barang""))",Chrome 73.0.3683.86,Click kod barang drop down to select a value,2019-03-26 16:49:06,2019-03-26 16:49:06,0.087s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-26 16:49:06,2019-03-26 16:49:09,3.004s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_kod_barang""), kod_barang)",Chrome 73.0.3683.86,,2019-03-26 16:49:09,2019-03-26 16:49:10,0.533s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/SelectKod_Barang"", [""text"":kod_barang]))",Chrome 73.0.3683.86,Select kod barang 2110100000000000000 - MAKANAN DAN MINUMAN,2019-03-26 16:49:10,2019-03-26 16:49:10,0.616s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Kategori_Pesanan_Tempatan""))",Chrome 73.0.3683.86,Click Kategori Pesanan drop down to select a value,2019-03-26 16:49:10,2019-03-26 16:49:10,0.118s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Kategori_Pesanan_BARANG""))",Chrome 73.0.3683.86,Select kategori pesanan Barang,2019-03-26 16:49:10,2019-03-26 16:49:10,0.077s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_kuantiti""), ""4"")",Chrome 73.0.3683.86,Input Kuantiti as 4,2019-03-26 16:49:10,2019-03-26 16:49:11,0.158s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_Unit_Ukuran""))",Chrome 73.0.3683.86,Click unit ukuran drop down value,2019-03-26 16:49:11,2019-03-26 16:49:11,0.129s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-03-26 16:49:11,2019-03-26 16:49:14,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/select_unit_ukuran_buah""))",Chrome 73.0.3683.86,Select unit ukuran buah,2019-03-26 16:49:14,2019-03-26 16:49:14,0.091s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_harga_seunit""), ""1.22"")",Chrome 73.0.3683.86,Input Harga Seunit as 1.22,2019-03-26 16:49:14,2019-03-26 16:49:14,0.200s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_simpan_caj_line""))",Chrome 73.0.3683.86,Click on button Simpan to save the record,2019-03-26 16:49:14,2019-03-26 16:49:14,0.108s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-03-26 16:49:14,2019-03-26 16:49:17,3.004s,PASSED
"waitForElementClickable(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_OK_Peruntukan_cukup""), 3)",Chrome 73.0.3683.86,Click on OK button to close the popup message,2019-03-26 16:49:17,2019-03-26 16:49:17,0.058s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_OK_Peruntukan_cukup""))",Chrome 73.0.3683.86,Click OK on prompt Bajet Mencukupi,2019-03-26 16:49:17,2019-03-26 16:49:17,0.059s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_Simpan_Rekod""))",Chrome 73.0.3683.86,Click on Simpan to Save the record. Rekod ID will be generated,2019-03-26 16:49:17,2019-03-26 16:49:17,0.111s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-03-26 16:49:17,2019-03-26 16:49:20,3.004s,PASSED
"waitForElementClickable(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_OK_Rekod_Berjaya_disimpan""), 60)",Chrome 73.0.3683.86,wait for the pop up with OK button to be clickable,2019-03-26 16:49:20,2019-03-26 16:49:21,0.142s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_OK_Rekod_Berjaya_disimpan""))",Chrome 73.0.3683.86,Click OK to close the prompt,2019-03-26 16:49:21,2019-03-26 16:49:21,0.057s,PASSED
"JumlahPesananTempatan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Jumlah_pesanan_tempatan""))",Chrome 73.0.3683.86,Get value of Jumlah Pesanan Tempatan,2019-03-26 16:49:21,2019-03-26 16:49:21,0.042s,PASSED
println(JumlahPesananTempatan),Chrome 73.0.3683.86,print Jumlah Pesanan Tempatan,2019-03-26 16:49:21,2019-03-26 16:49:21,0.000s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Tab_Penghantaran_Barang""))",Chrome 73.0.3683.86,Tab Penghantaran Barang is displayed,2019-03-26 16:49:21,2019-03-26 16:49:21,0.108s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/button_tambah_master_barang""))",Chrome 73.0.3683.86,Tambah Maklumat Bekalan details is displayed,2019-03-26 16:49:21,2019-03-26 16:49:21,0.062s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_untuk_perhatian""), ""Yang Berkenaan"")",Chrome 73.0.3683.86,Input Yang Berkenaan value,2019-03-26 16:49:21,2019-03-26 16:49:21,0.462s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_bekal_kepada_Jabatan""))",Chrome 73.0.3683.86,Select Jabatan from the dropdown list,2019-03-26 16:49:21,2019-03-26 16:49:21,0.131s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/input_bekal_kepada_jabatan""), kod_jabatan)",Chrome 73.0.3683.86,Input 004000 to search,2019-03-26 16:49:21,2019-03-26 16:49:22,0.274s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-03-26 16:49:22,2019-03-26 16:49:25,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/select_jabatan"", [""text"":kod_jabatan]))",Chrome 73.0.3683.86,Select Jabatan 004000,2019-03-26 16:49:25,2019-03-26 16:49:25,0.088s,PASSED
delay(3),Chrome 73.0.3683.86,,2019-03-26 16:49:25,2019-03-26 16:49:28,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Drop_down_master_PTJ""))",Chrome 73.0.3683.86,Click to select drop down value ,2019-03-26 16:49:28,2019-03-26 16:49:28,0.128s,PASSED
delay(3),Chrome 73.0.3683.86,Delay,2019-03-26 16:49:28,2019-03-26 16:49:31,3.002s,PASSED
