Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
04 Inden Kerja Cara Bayaran CEK Tiada Pemfaktoran,Chrome 72.0.3626.121,,2019-03-18 11:24:05,2019-03-18 11:36:45,12m - 39.539s,FAILED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/006 Inden Kerja - CEK,Chrome 72.0.3626.121,,2019-03-18 11:24:05,2019-03-18 11:25:36,1m - 30.473s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-18 11:24:06,2019-03-18 11:24:48,42.484s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:48,2019-03-18 11:24:49,0.080s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 11:24:49,2019-03-18 11:24:52,3.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:52,2019-03-18 11:24:52,0.094s,PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-18 11:24:52,2019-03-18 11:24:54,2.003s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-18 11:24:54,2019-03-18 11:24:54,0.007s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:54,2019-03-18 11:24:54,0.087s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:54,2019-03-18 11:24:54,0.117s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_nama_Pembekal""), ""JULIA COMPETENCY TRAINING"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:54,2019-03-18 11:24:55,0.825s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_Kod_Pembekal_Julia_Competency""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:55,2019-03-18 11:24:56,1.142s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Sila_Bekalkan""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:56,2019-03-18 11:24:56,0.135s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 11:24:56,2019-03-18 11:24:59,3.006s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Next_month""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:59,2019-03-18 11:24:59,0.064s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Select_date_26th""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:59,2019-03-18 11:24:59,0.068s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_no_tanggungan""), ""1"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:59,2019-03-18 11:24:59,0.091s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_amaun_tanggungan""), ""100"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:59,2019-03-18 11:24:59,0.092s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_ringkasan_kerja""), ""ringkasan kerja untuk inden kerja"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:24:59,2019-03-18 11:25:00,0.262s,PASSED
RN = Math.random() * 100000,Chrome 72.0.3626.121,int RN is created to generete random number,2019-03-18 11:25:00,2019-03-18 11:25:00,0.013s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_rujukan_fail""), ""IK000"" + RN)",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:25:00,2019-03-18 11:25:00,0.134s,PASSED
"IKno_rujukan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_rujukan_fail""))",Chrome 72.0.3626.121,get Input Rujukan fail value,2019-03-18 11:25:00,2019-03-18 11:25:00,0.167s,PASSED
println(IKno_rujukan),Chrome 72.0.3626.121,,2019-03-18 11:25:00,2019-03-18 11:25:00,0.002s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_kerja_terperinci""), ""kerja terperinci "" + mydate)",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:25:00,2019-03-18 11:25:00,0.162s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_Perihal""), ""test here "" + mydate)",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:25:00,2019-03-18 11:25:00,0.159s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/tambah_maklumat_terperinci""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:25:00,2019-03-18 11:25:00,0.116s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 11:25:00,2019-03-18 11:25:03,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Vot_Dana""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:25:03,2019-03-18 11:25:03,0.230s,PASSED
delay(8),Chrome 72.0.3626.121,,2019-03-18 11:25:03,2019-03-18 11:25:11,8.005s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_Vot_kod""), ""B31"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:25:11,2019-03-18 11:25:12,0.207s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_Vot_B31""))",Chrome 72.0.3626.121,Click,2019-03-18 11:25:12,2019-03-18 11:25:12,0.093s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Program_Aktiviti""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:25:12,2019-03-18 11:25:12,0.113s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-18 11:25:12,2019-03-18 11:25:15,3.005s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_ProgramAktiviti_kod""), ""160080"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-18 11:25:15,2019-03-18 11:25:15,0.273s,PASSED
