Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Perolehan,Chrome 71.0.3578.98,Perolehan scenario,2019-02-13 16:41:36,2019-02-13 16:46:16,4m - 40.388s,PASSED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 71.0.3578.98,Select Perolehan and then select Pesanan Tempatan,2019-02-13 16:41:36,2019-02-13 16:42:53,1m - 17.076s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 71.0.3578.98,Open browser and input homepage URL ,2019-02-13 16:41:37,2019-02-13 16:41:40,3.927s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 71.0.3578.98,Input User Name,2019-02-13 16:41:40,2019-02-13 16:41:41,0.948s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 71.0.3578.98,Input Password,2019-02-13 16:41:41,2019-02-13 16:41:42,0.181s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 71.0.3578.98,,2019-02-13 16:41:42,2019-02-13 16:41:43,1.117s,PASSED
delay(10),Chrome 71.0.3578.98,,2019-02-13 16:41:43,2019-02-13 16:41:53,10.037s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 71.0.3578.98,,2019-02-13 16:41:53,2019-02-13 16:42:26,33.583s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 71.0.3578.98,Click on Menu Sisi to display Menu selections,2019-02-13 16:42:26,2019-02-13 16:42:27,0.499s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-13 16:42:27,2019-02-13 16:42:30,3.008s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 71.0.3578.98,Select Perolehan Sub-menu,2019-02-13 16:42:30,2019-02-13 16:42:30,0.085s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-13 16:42:30,2019-02-13 16:42:33,3.004s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/div_PesananTempatan""))",Chrome 71.0.3578.98,,2019-02-13 16:42:33,2019-02-13 16:42:33,0.161s,PASSED
delay(20),Chrome 71.0.3578.98,Pesanan Tempatan page loaded successfully,2019-02-13 16:42:33,2019-02-13 16:42:53,20.002s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru,Chrome 71.0.3578.98,,2019-02-13 16:42:53,2019-02-13 16:44:14,1m - 20.707s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/button_REKODBARU""))",Chrome 71.0.3578.98,Click on Rekod Baru to create new record,2019-02-13 16:42:53,2019-02-13 16:42:53,0.119s,PASSED
delay(10),Chrome 71.0.3578.98,Delay,2019-02-13 16:42:53,2019-02-13 16:43:03,10.003s,PASSED
mydate = new java.util.Date(),Chrome 71.0.3578.98,Get todays year and date,2019-02-13 16:43:03,2019-02-13 16:43:03,0.008s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 71.0.3578.98,Get todays date with format dd/MM/yyyy,2019-02-13 16:43:03,2019-02-13 16:43:03,0.003s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 71.0.3578.98,Get year with format yyyy,2019-02-13 16:43:03,2019-02-13 16:43:03,0.000s,PASSED
println(formattedDate),Chrome 71.0.3578.98,print date in dd/mm/yyyy format,2019-02-13 16:43:03,2019-02-13 16:43:03,0.004s,PASSED
println(formattedYear),Chrome 71.0.3578.98,print year in yyyy format,2019-02-13 16:43:03,2019-02-13 16:43:03,0.001s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/Penyedia_RekodBaru/span_tahun_kewangan""))",Chrome 71.0.3578.98,Get the year of Tahun Kewangan,2019-02-13 16:43:03,2019-02-13 16:43:04,0.062s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 71.0.3578.98,Verify the year is a match,2019-02-13 16:43:04,2019-02-13 16:43:04,0.066s,PASSED
