Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
03 Inden Kerja Cara Bayaran EFT Dengan Pemfaktoran,Chrome 72.0.3626.121,,2019-03-20 16:34:00,2019-03-20 16:46:57,12m - 56.547s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/005 Inden Kerja - EFT,Chrome 72.0.3626.121,,2019-03-20 16:34:01,2019-03-20 16:35:30,1m - 29.007s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,Call test to open menu sisi and then select pesanan tempatan / inden kerja,2019-03-20 16:34:01,2019-03-20 16:34:43,42.056s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-20 16:34:43,2019-03-20 16:34:43,0.091s,PASSED
delay(3),Chrome 72.0.3626.121,delay,2019-03-20 16:34:43,2019-03-20 16:34:46,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 72.0.3626.121,Click on drop down Jenis Urusniaga,2019-03-20 16:34:46,2019-03-20 16:34:46,0.110s,PASSED
delay(2),Chrome 72.0.3626.121,delay,2019-03-20 16:34:46,2019-03-20 16:34:48,2.003s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-20 16:34:48,2019-03-20 16:34:48,0.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 72.0.3626.121,Select inden kerja auto from the drop down list,2019-03-20 16:34:48,2019-03-20 16:34:49,0.126s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 72.0.3626.121,click on drop down nama pembekal,2019-03-20 16:34:49,2019-03-20 16:34:49,0.154s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_nama_Pembekal""), ""GREEN MIRACLE ENTERPRISE"")",Chrome 72.0.3626.121,input nama pembekal green miracle enterprise in the filter textbox,2019-03-20 16:34:49,2019-03-20 16:34:50,0.813s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_Kod_Pembekal_Green_Miracle""))",Chrome 72.0.3626.121,select nama pembekal from the filter result,2019-03-20 16:34:50,2019-03-20 16:34:50,0.080s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Sila_Bekalkan""))",Chrome 72.0.3626.121,click on the calendar date picker for sila bekalkan,2019-03-20 16:34:50,2019-03-20 16:34:50,0.088s,PASSED
delay(3),Chrome 72.0.3626.121,delay,2019-03-20 16:34:50,2019-03-20 16:34:53,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Next_month""))",Chrome 72.0.3626.121,click next month from the calendar picker,2019-03-20 16:34:53,2019-03-20 16:34:53,0.077s,PASSED
