Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
04 Inden Kerja Cara Bayaran CEK Tiada Pemfaktoran,Chrome 72.0.3626.121,,2019-03-15 14:23:19,2019-03-15 14:40:55,17m - 36.183s,FAILED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/006 Inden Kerja - CEK,Chrome 72.0.3626.121,,2019-03-15 14:23:19,2019-03-15 14:24:54,1m - 34.504s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-15 14:23:20,2019-03-15 14:24:03,43.073s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 14:24:03,2019-03-15 14:24:03,0.080s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-15 14:24:03,2019-03-15 14:24:06,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 14:24:06,2019-03-15 14:24:06,0.541s,PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-15 14:24:06,2019-03-15 14:24:08,2.003s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-15 14:24:08,2019-03-15 14:24:08,0.017s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 14:24:08,2019-03-15 14:24:08,0.117s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 14:24:08,2019-03-15 14:24:09,0.136s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_nama_Pembekal""), ""JULIA COMPETENCY TRAINING"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 14:24:09,2019-03-15 14:24:09,0.859s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_Kod_Pembekal_Julia_Competency""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 14:24:09,2019-03-15 14:24:11,1.135s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Sila_Bekalkan""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 14:24:11,2019-03-15 14:24:11,0.170s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-15 14:24:11,2019-03-15 14:24:14,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Next_month""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 14:24:14,2019-03-15 14:24:14,0.081s,PASSED
