Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Perolehan,Chrome 71.0.3578.98,Perolehan scenario,2019-02-12 14:51:32,2019-02-12 14:54:02,2m - 29.445s,FAILED
,,,,,,
Test Cases/Perolehan/Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 71.0.3578.98,Select Perolehan and then select Pesanan Tempatan,2019-02-12 14:51:33,2019-02-12 14:53:01,1m - 28.758s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 71.0.3578.98,Open browser and input homepage URL ,2019-02-12 14:51:33,2019-02-12 14:51:39,5.585s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 71.0.3578.98,Input User Name,2019-02-12 14:51:39,2019-02-12 14:51:40,0.867s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 71.0.3578.98,Input Password,2019-02-12 14:51:40,2019-02-12 14:51:40,0.207s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 71.0.3578.98,,2019-02-12 14:51:40,2019-02-12 14:51:51,10.862s,PASSED
delay(10),Chrome 71.0.3578.98,,2019-02-12 14:51:51,2019-02-12 14:52:01,10.034s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 71.0.3578.98,,2019-02-12 14:52:01,2019-02-12 14:52:34,33.499s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 71.0.3578.98,Click on Menu Sisi to display Menu selections,2019-02-12 14:52:34,2019-02-12 14:52:35,0.669s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-12 14:52:35,2019-02-12 14:52:38,3.007s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 71.0.3578.98,Select Perolehan Sub-menu,2019-02-12 14:52:38,2019-02-12 14:52:38,0.145s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-12 14:52:38,2019-02-12 14:52:41,3.004s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/div_PesananTempatan""))",Chrome 71.0.3578.98,,2019-02-12 14:52:41,2019-02-12 14:52:41,0.245s,PASSED
delay(20),Chrome 71.0.3578.98,Pesanan Tempatan page loaded successfully,2019-02-12 14:52:41,2019-02-12 14:53:01,20.003s,PASSED
,,,,,,
Test Cases/Perolehan/Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru,Chrome 71.0.3578.98,,2019-02-12 14:53:01,2019-02-12 14:53:23,21.758s,FAILED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/button_REKODBARU""))",Chrome 71.0.3578.98,Click on Rekod Baru to create new record,2019-02-12 14:53:02,2019-02-12 14:53:02,0.164s,PASSED
delay(10),Chrome 71.0.3578.98,,2019-02-12 14:53:02,2019-02-12 14:53:12,10.005s,PASSED
mydate = new java.util.Date(),Chrome 71.0.3578.98,Get todays year and date,2019-02-12 14:53:12,2019-02-12 14:53:12,0.016s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 71.0.3578.98,Get todays date with format dd/MM/yyyy,2019-02-12 14:53:12,2019-02-12 14:53:12,0.016s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 71.0.3578.98,Get year with format yyyy,2019-02-12 14:53:12,2019-02-12 14:53:12,0.001s,PASSED
println(formattedDate),Chrome 71.0.3578.98,,2019-02-12 14:53:12,2019-02-12 14:53:12,0.000s,PASSED
println(formattedYear),Chrome 71.0.3578.98,,2019-02-12 14:53:12,2019-02-12 14:53:12,0.000s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/Penyedia_RekodBaru/span_tahun_kewangan""))",Chrome 71.0.3578.98,Get the year of Tahun Kewangan,2019-02-12 14:53:12,2019-02-12 14:53:12,0.141s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 71.0.3578.98,Verify the year is a match,2019-02-12 14:53:12,2019-02-12 14:53:12,0.010s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/Penyedia_RekodBaru/span_tarikhSemasa""))",Chrome 71.0.3578.98,Get the date of Tarikh Semasa,2019-02-12 14:53:12,2019-02-12 14:53:12,0.082s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 71.0.3578.98,Verify the date is a match,2019-02-12 14:53:12,2019-02-12 14:53:12,0.144s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/Penyedia_RekodBaru/label_Jenis Urusniaga""))",Chrome 71.0.3578.98,Verify Jenis Urusniaga is visible,2019-02-12 14:53:12,2019-02-12 14:53:12,0.101s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/a_Jenis Urusniaga _textbox-ico""))",Chrome 71.0.3578.98,"Select from dropdown list of Jenis Urusniaga
",2019-02-12 14:53:12,2019-02-12 14:53:13,0.190s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-12 14:53:13,2019-02-12 14:53:14,1.003s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/div_Pesanan_Tempatan_Auto""))",Chrome 71.0.3578.98,select PESANAN TEMPATAN AUTO,2019-02-12 14:53:14,2019-02-12 14:53:14,0.164s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/Penyedia_RekodBaru/label_No. Dokumen""), 0)",Chrome 71.0.3578.98,verify No.Dokumen label is present,2019-02-12 14:53:14,2019-02-12 14:53:14,0.062s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/Penyedia_RekodBaru/label_Tarikh Dokumen""), 0)",Chrome 71.0.3578.98,verify Tarikh Dokumen label is present,2019-02-12 14:53:14,2019-02-12 14:53:14,0.038s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/Penyedia_RekodBaru/label_Pembekal""), 0)",Chrome 71.0.3578.98,verify Pembekal label is present,2019-02-12 14:53:14,2019-02-12 14:53:14,0.042s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/Penyedia_RekodBaru/label_Cawangan Pembekal""), 0)",Chrome 71.0.3578.98,verify Cawangan Pembekal label is present,2019-02-12 14:53:14,2019-02-12 14:53:14,0.044s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/Penyedia_RekodBaru/label_Sila Bekalkan Sebelum at""), 0)",Chrome 71.0.3578.98,verify Sila Bekalkan Sebelum atau pada label is present,2019-02-12 14:53:14,2019-02-12 14:53:14,0.045s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/a_Pembekal _textbox-icon combo""))",Chrome 71.0.3578.98,Click to select Pembekal drop-down,2019-02-12 14:53:14,2019-02-12 14:53:14,0.207s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Select_Pembekal_AA_DUA""))",Chrome 71.0.3578.98,Select Pembekal from the list,2019-02-12 14:53:14,2019-02-12 14:53:14,0.129s,PASSED
"getText(findTestObject(""Perolehan/Penyedia_RekodBaru/input_No.Akaun Pembekal _textb""), STOP_ON_FAILURE)",Chrome 71.0.3578.98,Verify that No Akaun Pembekal is populated,2019-02-12 14:53:14,2019-02-12 14:53:14,0.076s,PASSED
"getText(findTestObject(""Perolehan/Penyedia_RekodBaru/input_Cawangan Pembekal _textb""), STOP_ON_FAILURE)",Chrome 71.0.3578.98,Verify that Cawangan Pembekal is populated,2019-02-12 14:53:14,2019-02-12 14:53:15,0.083s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Date_Picker_Bekal_Kerja""))",Chrome 71.0.3578.98,Select date picker,2019-02-12 14:53:15,2019-02-12 14:53:15,0.208s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-12 14:53:15,2019-02-12 14:53:16,1.004s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Date_Picker_Bekal_Kerja_Next_Month""))",Chrome 71.0.3578.98,Select for next month from date picker,2019-02-12 14:53:16,2019-02-12 14:53:16,0.122s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-12 14:53:16,2019-02-12 14:53:17,1.003s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Date_Picker_Bekal_Kerja_Date""))",Chrome 71.0.3578.98,Select date,2019-02-12 14:53:17,2019-02-12 14:53:17,0.132s,PASSED
"setText(findTestObject(""Perolehan/Penyedia_RekodBaru/Text_box_Perihal""), ""This is a test for automation scripts - Julia"")",Chrome 71.0.3578.98,Input Perihal details,2019-02-12 14:53:17,2019-02-12 14:53:17,0.286s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/button_TambahCajLine""))",Chrome 71.0.3578.98,Click button Tambah Caj Line,2019-02-12 14:53:17,2019-02-12 14:53:18,0.198s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Drop_down_Vot_Dana""))",Chrome 71.0.3578.98,Click Vot Dana drop down to select a value,2019-02-12 14:53:18,2019-02-12 14:53:18,0.269s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-12 14:53:18,2019-02-12 14:53:19,1.002s,PASSED
"setText(findTestObject(""Perolehan/Penyedia_RekodBaru/Input_Vot_Dana""), ""B31"")",Chrome 71.0.3578.98,Input B31 to filter specific value,2019-02-12 14:53:19,2019-02-12 14:53:19,0.284s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Select_Vot_Dana_B31""))",Chrome 71.0.3578.98,Select Vot Dana B31,2019-02-12 14:53:19,2019-02-12 14:53:19,0.123s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Drop_down_Program_Aktiviti""))",Chrome 71.0.3578.98,Click Program Aktiviti drop down to select a value,2019-02-12 14:53:19,2019-02-12 14:53:19,0.182s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Select_Program_Aktiviti_010080""))",Chrome 71.0.3578.98,Select Program Aktiviti 010080,2019-02-12 14:53:19,2019-02-12 14:53:20,0.177s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Drop_down_Kod_Akaun""))",Chrome 71.0.3578.98,Click Kod Akaun drop down to select a value,2019-02-12 14:53:20,2019-02-12 14:53:20,0.168s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-12 14:53:20,2019-02-12 14:53:21,1.002s,PASSED
"setText(findTestObject(""Perolehan/Penyedia_RekodBaru/input_kod_akaun""), ""B0221101"")",Chrome 71.0.3578.98,Search for Kod Akaun B0221101,2019-02-12 14:53:21,2019-02-12 14:53:21,0.461s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-12 14:53:21,2019-02-12 14:53:22,1.002s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Select_Kod_Akaun_B0221101""))",Chrome 71.0.3578.98,Select Kod Akaun B0221101,2019-02-12 14:53:22,2019-02-12 14:53:22,0.172s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/Drop_down_Kod_Barang""))",Chrome 71.0.3578.98,Click kod barang drop down to select a value,2019-02-12 14:53:22,2019-02-12 14:53:23,0.141s,PASSED
"click(findTestObject(""Perolehan/Penyedia_RekodBaru/SelectKod_Barang_2110100000000000000""))",Chrome 71.0.3578.98,Select kod barang 2110100000000000000 - MAKANAN DAN MINUMAN,2019-02-12 14:53:23,2019-02-12 14:53:23,0.544s,FAILED
,,,,,,
Test Cases/Perolehan/Rekod Baru oleh Penyedia/002 Senarai Semak,Chrome 71.0.3578.98,,2019-02-12 14:53:23,2019-02-12 14:53:27,4.083s,FAILED
"click(findTestObject(""Perolehan/Senarai Semak/button_Senarai Semak""))",Chrome 71.0.3578.98,,2019-02-12 14:53:23,2019-02-12 14:53:24,0.127s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-12 14:53:24,2019-02-12 14:53:27,3.016s,PASSED
"check(findTestObject(""Perolehan/Senarai Semak/Senarai_semak_IC""))",Chrome 71.0.3578.98,,2019-02-12 14:53:27,2019-02-12 14:53:27,0.564s,FAILED
,,,,,,
Test Cases/Perolehan/Rekod Baru oleh Penyedia/003 Sah Simpan,Chrome 71.0.3578.98,,2019-02-12 14:53:27,2019-02-12 14:54:01,33.750s,FAILED
"click(findTestObject(""Perolehan/Sah_Simpan/button_Sah Simpan""))",Chrome 71.0.3578.98,,2019-02-12 14:53:27,2019-02-12 14:53:28,0.106s,PASSED
"click(findTestObject(""Perolehan/Sah_Simpan/button_Ya_Sah_Simpan""))",Chrome 71.0.3578.98,,2019-02-12 14:53:28,2019-02-12 14:54:01,33.307s,FAILED
