Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02 Pesanan Tempatan Cara Bayaran CEK Dengan Pemfaktoran,Chrome 72.0.3626.119,,2019-03-04 17:10:04,2019-03-04 17:35:14,25m - 10.072s,FAILED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 72.0.3626.119,Select Perolehan and then select Pesanan Tempatan,2019-03-04 17:10:04,2019-03-04 17:10:57,53.285s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 72.0.3626.119,Open browser and input homepage URL ,2019-03-04 17:10:04,2019-03-04 17:10:09,4.894s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 72.0.3626.119,Input User Name,2019-03-04 17:10:09,2019-03-04 17:10:10,0.751s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 72.0.3626.119,Input Password,2019-03-04 17:10:10,2019-03-04 17:10:10,0.175s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 72.0.3626.119,Click on Log Masuk button,2019-03-04 17:10:10,2019-03-04 17:10:12,1.228s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 17:10:12,2019-03-04 17:10:15,3.029s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 72.0.3626.119,Change role to Penyedia PTJ,2019-03-04 17:10:15,2019-03-04 17:10:47,32.841s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 72.0.3626.119,Click on Menu Sisi to display Menu selections,2019-03-04 17:10:47,2019-03-04 17:10:48,0.478s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,Delay,2019-03-04 17:10:48,2019-03-04 17:10:51,3.009s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 72.0.3626.119,Select Perolehan Sub-menu,2019-03-04 17:10:51,2019-03-04 17:10:51,0.125s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,Delay,2019-03-04 17:10:51,2019-03-04 17:10:54,3.006s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PesananTempatan""))",Chrome 72.0.3626.119,Click on Menu sisi,2019-03-04 17:10:54,2019-03-04 17:10:54,0.238s,PASSED
assert true,Chrome 72.0.3626.119,,2019-03-04 17:10:54,2019-03-04 17:10:54,0.001s,PASSED
delay(3),Chrome 72.0.3626.119,Pesanan Tempatan page loaded successfully,2019-03-04 17:10:54,2019-03-04 17:10:57,3.002s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/004 Penyedia Rekod Baru - CEK,Chrome 72.0.3626.119,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-03-04 17:10:57,2019-03-04 17:12:26,1m - 28.468s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_REKODBARU""))",Chrome 72.0.3626.119,Click on Rekod Baru to create new record,2019-03-04 17:10:58,2019-03-04 17:10:58,0.131s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 17:10:58,2019-03-04 17:11:01,3.007s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.119,Get todays year and date,2019-03-04 17:11:01,2019-03-04 17:11:01,0.002s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 72.0.3626.119,Get todays date with format dd/MM/yyyy,2019-03-04 17:11:01,2019-03-04 17:11:01,0.006s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 72.0.3626.119,Get year with format yyyy,2019-03-04 17:11:01,2019-03-04 17:11:01,0.000s,PASSED
println(formattedDate),Chrome 72.0.3626.119,print date in dd/mm/yyyy format,2019-03-04 17:11:01,2019-03-04 17:11:01,0.000s,PASSED
println(formattedYear),Chrome 72.0.3626.119,print year in yyyy format,2019-03-04 17:11:01,2019-03-04 17:11:01,0.000s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/span_tahun_kewangan""))",Chrome 72.0.3626.119,Get the year of Tahun Kewangan,2019-03-04 17:11:01,2019-03-04 17:11:01,0.408s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 72.0.3626.119,Verify the year is a match,2019-03-04 17:11:01,2019-03-04 17:11:01,0.000s,PASSED
assert true,Chrome 72.0.3626.119,,2019-03-04 17:11:01,2019-03-04 17:11:01,0.000s,PASSED
"TarikhSemasa = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/span_tarikhSemasa""))",Chrome 72.0.3626.119,Get the date of Tarikh Semasa,2019-03-04 17:11:01,2019-03-04 17:11:01,0.058s,PASSED
"verifyMatch(formattedDate, TarikhSemasa, false)",Chrome 72.0.3626.119,Verify the date is a match,2019-03-04 17:11:01,2019-03-04 17:11:01,0.000s,PASSED
"verifyElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Jenis Urusniaga""))",Chrome 72.0.3626.119,Verify Jenis Urusniaga is visible,2019-03-04 17:11:01,2019-03-04 17:11:01,0.057s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/a_Jenis Urusniaga _textbox-ico""))",Chrome 72.0.3626.119,"Select from dropdown list of Jenis Urusniaga
",2019-03-04 17:11:01,2019-03-04 17:11:02,0.096s,PASSED
delay(2),Chrome 72.0.3626.119,Delay,2019-03-04 17:11:02,2019-03-04 17:11:04,2.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/div_Pesanan_Tempatan_Auto""))",Chrome 72.0.3626.119,select PESANAN TEMPATAN AUTO,2019-03-04 17:11:04,2019-03-04 17:11:04,0.099s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_No. Dokumen""), 0)",Chrome 72.0.3626.119,verify No.Dokumen label is present,2019-03-04 17:11:04,2019-03-04 17:11:04,0.042s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Tarikh Dokumen""), 0)",Chrome 72.0.3626.119,verify Tarikh Dokumen label is present,2019-03-04 17:11:04,2019-03-04 17:11:04,0.062s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Pembekal""), 0)",Chrome 72.0.3626.119,verify Pembekal label is present,2019-03-04 17:11:04,2019-03-04 17:11:04,0.030s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Cawangan Pembekal""), 0)",Chrome 72.0.3626.119,verify Cawangan Pembekal label is present,2019-03-04 17:11:04,2019-03-04 17:11:04,0.024s,PASSED
"verifyElementPresent(findTestObject(""Perolehan/002 Penyedia_RekodBaru/label_Sila Bekalkan Sebelum at""), 0)",Chrome 72.0.3626.119,verify Sila Bekalkan Sebelum atau pada label is present,2019-03-04 17:11:04,2019-03-04 17:11:04,0.042s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/a_Pembekal _textbox-icon combo""))",Chrome 72.0.3626.119,Click to select Pembekal drop-down,2019-03-04 17:11:04,2019-03-04 17:11:04,0.133s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-04 17:11:04,2019-03-04 17:11:07,3.001s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_name_Nama Pembekal""), ""JAMAL CHEF CATERING"")",Chrome 72.0.3626.119,,2019-03-04 17:11:07,2019-03-04 17:11:08,0.645s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-04 17:11:08,2019-03-04 17:11:11,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/select_Pembekal Jamal""))",Chrome 72.0.3626.119,Select Pembekal from the list,2019-03-04 17:11:11,2019-03-04 17:11:11,0.143s,PASSED
delay(1),Chrome 72.0.3626.119,,2019-03-04 17:11:11,2019-03-04 17:11:12,1.004s,PASSED
"getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_No.Akaun Pembekal _textb""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,Verify that No Akaun Pembekal is populated,2019-03-04 17:11:12,2019-03-04 17:11:12,0.082s,PASSED
"getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_Cawangan Pembekal _textb""), STOP_ON_FAILURE)",Chrome 72.0.3626.119,Verify that Cawangan Pembekal is populated,2019-03-04 17:11:12,2019-03-04 17:11:12,0.090s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Date_Picker_Bekal_Kerja""))",Chrome 72.0.3626.119,Select date picker,2019-03-04 17:11:12,2019-03-04 17:11:12,0.115s,PASSED
delay(1),Chrome 72.0.3626.119,Delay,2019-03-04 17:11:12,2019-03-04 17:11:13,1.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Date_Picker_Bekal_Kerja_Next_Month""))",Chrome 72.0.3626.119,Select for next month from date picker,2019-03-04 17:11:13,2019-03-04 17:11:13,0.106s,PASSED
delay(1),Chrome 72.0.3626.119,Delay,2019-03-04 17:11:13,2019-03-04 17:11:14,1.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Date_Picker_Bekal_Kerja_Date""))",Chrome 72.0.3626.119,Select date,2019-03-04 17:11:14,2019-03-04 17:11:14,0.112s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Text_box_Perihal""), ""This is a test for PT - Cek automation scripts - Julia "" + mydate)",Chrome 72.0.3626.119,Input Perihal details,2019-03-04 17:11:14,2019-03-04 17:11:15,0.365s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-04 17:11:15,2019-03-04 17:11:18,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_TambahCajLine""))",Chrome 72.0.3626.119,Click button Tambah Caj Line,2019-03-04 17:11:18,2019-03-04 17:11:18,0.171s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Vot_Dana""))",Chrome 72.0.3626.119,Click Vot Dana drop down to select a value,2019-03-04 17:11:18,2019-03-04 17:11:18,0.245s,PASSED
delay(8),Chrome 72.0.3626.119,,2019-03-04 17:11:18,2019-03-04 17:11:26,8.004s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Input_Vot_Dana""), 60)",Chrome 72.0.3626.119,,2019-03-04 17:11:26,2019-03-04 17:11:26,0.093s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Input_Vot_Dana""), ""B31"")",Chrome 72.0.3626.119,,2019-03-04 17:11:26,2019-03-04 17:11:27,0.366s,PASSED
"waitForElementVisible(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Vot_Dana_B31""), 60)",Chrome 72.0.3626.119,,2019-03-04 17:11:27,2019-03-04 17:11:27,0.084s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Vot_Dana_B31""))",Chrome 72.0.3626.119,Select Vot Dana B31,2019-03-04 17:11:27,2019-03-04 17:11:27,0.133s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-04 17:11:27,2019-03-04 17:11:30,3.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Program_Aktiviti""))",Chrome 72.0.3626.119,Click Program Aktiviti drop down to select a value,2019-03-04 17:11:30,2019-03-04 17:11:30,0.189s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 17:11:30,2019-03-04 17:11:33,3.006s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Program_160080""))",Chrome 72.0.3626.119,Select Program Aktiviti 010080,2019-03-04 17:11:33,2019-03-04 17:11:33,0.142s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-04 17:11:33,2019-03-04 17:11:36,3.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Kod_Akaun""))",Chrome 72.0.3626.119,Click Kod Akaun drop down to select a value,2019-03-04 17:11:36,2019-03-04 17:11:36,0.177s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 17:11:36,2019-03-04 17:11:39,3.004s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/input_kod_akaun""), ""B0229401"")",Chrome 72.0.3626.119,Search for Kod Akaun B0221101,2019-03-04 17:11:39,2019-03-04 17:11:40,0.450s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 17:11:40,2019-03-04 17:11:43,3.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Select_Kod_Akaun_B0229401""))",Chrome 72.0.3626.119,Select Kod Akaun B0221101,2019-03-04 17:11:43,2019-03-04 17:11:43,0.181s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/Drop_down_Kod_Barang""))",Chrome 72.0.3626.119,Click kod barang drop down to select a value,2019-03-04 17:11:43,2019-03-04 17:11:43,0.168s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-04 17:11:43,2019-03-04 17:11:46,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/SelectKod_Barang_2940100000000000000""))",Chrome 72.0.3626.119,Select kod barang 2110100000000000000 - MAKANAN DAN MINUMAN,2019-03-04 17:11:46,2019-03-04 17:11:46,0.168s,PASSED
