Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
04 Inden Kerja Cara Bayaran CEK Tiada Pemfaktoran,Chrome 72.0.3626.121,,2019-03-19 12:46:26,2019-03-19 12:59:53,13m - 27.046s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/006 Inden Kerja - CEK,Chrome 72.0.3626.121,,2019-03-19 12:46:26,2019-03-19 12:48:02,1m - 35.686s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-19 12:46:27,2019-03-19 12:47:15,47.730s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-19 12:47:15,2019-03-19 12:47:15,0.074s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-19 12:47:15,2019-03-19 12:47:18,3.001s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-19 12:47:18,2019-03-19 12:47:18,0.097s,PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-19 12:47:18,2019-03-19 12:47:20,2.004s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-19 12:47:20,2019-03-19 12:47:20,0.007s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-19 12:47:20,2019-03-19 12:47:20,0.093s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-19 12:47:20,2019-03-19 12:47:20,0.121s,PASSED
