Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
04 Inden Kerja Cara Bayaran CEK Tiada Pemfaktoran,Chrome 73.0.3683.86,,2019-03-29 15:19:42,2019-03-29 15:33:57,14m - 14.905s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/006 Inden Kerja - CEK,Chrome 73.0.3683.86,,2019-03-29 15:19:42,2019-03-29 15:21:05,1m - 22.480s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,Call test to open menu sisi and then select pesanan tempatan / inden kerja,2019-03-29 15:19:43,2019-03-29 15:20:05,21.625s,PASSED
delay(8),Chrome 73.0.3683.86,,2019-03-29 15:20:05,2019-03-29 15:20:13,8.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 73.0.3683.86,Click Rekod Baru button,2019-03-29 15:20:13,2019-03-29 15:20:13,0.078s,PASSED
delay(3),Chrome 73.0.3683.86,delay,2019-03-29 15:20:13,2019-03-29 15:20:16,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 73.0.3683.86,Click on drop down Jenis Urusniaga,2019-03-29 15:20:16,2019-03-29 15:20:16,0.104s,PASSED
delay(2),Chrome 73.0.3683.86,delay,2019-03-29 15:20:16,2019-03-29 15:20:18,2.004s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.86,Get todays year and date,2019-03-29 15:20:18,2019-03-29 15:20:18,0.006s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 73.0.3683.86,Select inden kerja auto from the drop down list,2019-03-29 15:20:18,2019-03-29 15:20:18,0.078s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 73.0.3683.86,click on drop down nama pembekal,2019-03-29 15:20:18,2019-03-29 15:20:18,0.104s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_nama_Pembekal""), nama_pembekal_cek)",Chrome 73.0.3683.86,input nama pembekal julia competency training in the filter textbox,2019-03-29 15:20:18,2019-03-29 15:20:18,0.437s,PASSED
delay(0),Chrome 73.0.3683.86,,2019-03-29 15:20:18,2019-03-29 15:20:18,0.001s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Pembekal"", [""text"":kod_pembekal_cek]))",Chrome 73.0.3683.86,select nama pembekal from the filter result,2019-03-29 15:20:18,2019-03-29 15:20:21,2.215s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Sila_Bekalkan""))",Chrome 73.0.3683.86,click on the calendar date picker for sila bekalkan,2019-03-29 15:20:21,2019-03-29 15:20:21,0.088s,PASSED
