Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02 Pesanan Tempatan Cara Bayaran CEK Dengan Pemfaktoran,Chrome 72.0.3626.119,,2019-03-04 14:39:47,2019-03-04 14:49:16,9m - 29.162s,FAILED
,,,,,,
Test Cases/Perolehan/005 Terimaan Barang Perkhidmatan/002 Proses Kemasukan Terimaan Barang - CEK,Chrome 72.0.3626.119,Penyedia will create REKOD BARU using dokumen ID from Pesanan Tempatan,2019-03-04 14:39:47,2019-03-04 14:41:19,1m - 31.574s,PASSED
reusablefunctions.reusablefunctions.openbrowser(),Chrome 72.0.3626.119,Open browser and navigate to Homepage URL,2019-03-04 14:39:48,2019-03-04 14:39:52,4.064s,PASSED
"reusablefunctions.reusablefunctions.Login(findTestData(""ispekstestdata"").getValue(1, 2), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 72.0.3626.119,Login into ispek,2019-03-04 14:39:52,2019-03-04 14:40:04,12.192s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 72.0.3626.119,Change role to Penyedia PTJ,2019-03-04 14:40:04,2019-03-04 14:40:37,32.739s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 72.0.3626.119,Click on Menu Sisi to display Menu selections,2019-03-04 14:40:37,2019-03-04 14:40:37,0.449s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,Delay,2019-03-04 14:40:37,2019-03-04 14:40:40,3.010s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_ClickonPerolehan""))",Chrome 72.0.3626.119,Select Perolehan Sub-menu,2019-03-04 14:40:40,2019-03-04 14:40:41,0.077s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,Delay,2019-03-04 14:40:41,2019-03-04 14:40:44,3.005s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_Kemasukan_Terimaan_Barang""))",Chrome 72.0.3626.119,Click on Menu sisi Kemasukan Terimaan Barang atau perkhidmatan,2019-03-04 14:40:44,2019-03-04 14:40:44,0.146s,PASSED
assert true,Chrome 72.0.3626.119,,2019-03-04 14:40:44,2019-03-04 14:40:44,0.001s,PASSED
delay(3),Chrome 72.0.3626.119,Carian page loaded successfully,2019-03-04 14:40:44,2019-03-04 14:40:47,3.002s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/button_REKOD BARU""))",Chrome 72.0.3626.119,Click on button Rekod Baru ,2019-03-04 14:40:47,2019-03-04 14:40:47,0.075s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 14:40:47,2019-03-04 14:40:50,3.005s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/Drop_down_No_Dokumen""))",Chrome 72.0.3626.119,Click No Dokumen drop down list,2019-03-04 14:40:50,2019-03-04 14:40:50,0.109s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 14:40:50,2019-03-04 14:40:53,3.005s,PASSED
"setText(findTestObject(""Perolehan/005 Kemasukan Terimaan/input_No_Dokumen_value""), PesananTempatanDokumenID)",Chrome 72.0.3626.119,Set text RekodID based on the variable get from Pelulus page on Pesanan Tempatan  ,2019-03-04 14:40:53,2019-03-04 14:40:53,0.413s,PASSED
delay(5),Chrome 72.0.3626.119,Delay,2019-03-04 14:40:53,2019-03-04 14:40:58,5.005s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/select_No_Dokumen""))",Chrome 72.0.3626.119,Select the No Dokumen displayed after the filter,2019-03-04 14:40:58,2019-03-04 14:40:58,0.075s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-04 14:40:58,2019-03-04 14:41:01,3.005s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/button_Cari""))",Chrome 72.0.3626.119,,2019-03-04 14:41:01,2019-03-04 14:41:01,0.090s,PASSED
delay(3),Chrome 72.0.3626.119,,2019-03-04 14:41:01,2019-03-04 14:41:04,3.003s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/OK_Rekod_Wujud""))",Chrome 72.0.3626.119,Click on OK to close the prompt box ,2019-03-04 14:41:04,2019-03-04 14:41:05,0.086s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 14:41:05,2019-03-04 14:41:08,3.004s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/Drop_down_Jenis_Terimaan""))",Chrome 72.0.3626.119,Click on drop down Jenis terimaan ,2019-03-04 14:41:08,2019-03-04 14:41:08,0.103s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/select_TERIMAAN_BARANG_PENUH""))",Chrome 72.0.3626.119,Select value Terimaan Barang Penuh ,2019-03-04 14:41:08,2019-03-04 14:41:08,0.069s,PASSED
"setText(findTestObject(""Perolehan/005 Kemasukan Terimaan/input_No_nota_penghantaran""), ""Test Nota No 123"")",Chrome 72.0.3626.119,Set text Nota Penghantaran ,2019-03-04 14:41:08,2019-03-04 14:41:08,0.140s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/Date_Picker_Tarikh_Terimaan""))",Chrome 72.0.3626.119,Click on Date Picker to select tarikh terimaan ,2019-03-04 14:41:08,2019-03-04 14:41:08,0.092s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/Select_Today""))",Chrome 72.0.3626.119,Click on Todays date ,2019-03-04 14:41:08,2019-03-04 14:41:08,0.066s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 14:41:08,2019-03-04 14:41:11,3.003s,PASSED
"doubleClick(findTestObject(""Perolehan/005 Kemasukan Terimaan/Perihal_Barang - CEK""))",Chrome 72.0.3626.119,Double click on the field to make it editable,2019-03-04 14:41:11,2019-03-04 14:41:11,0.142s,PASSED
for (def index : (1..3)),Chrome 72.0.3626.119,Input value for Dihantar using spinner - click until 5 times,2019-03-04 14:41:11,2019-03-04 14:41:11,0.199s,PASSED
for (def index : (1..3)),Chrome 72.0.3626.119,Input value for Diterima using spinner - click until 5 times,2019-03-04 14:41:11,2019-03-04 14:41:12,0.173s,PASSED
"click(findTestObject(""Perolehan/005 Kemasukan Terimaan/button_Simpan""))",Chrome 72.0.3626.119,Click Simpan to save the record,2019-03-04 14:41:12,2019-03-04 14:41:12,0.089s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-03-04 14:41:12,2019-03-04 14:41:15,3.005s,PASSED
