Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
08 Inden Kerja - CEK - Perak,Chrome 73.0.3683.103,,2019-04-09 13:18:01,2019-04-09 13:33:58,15m - 56.604s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/010 Inden Kerja - CEK,Chrome 73.0.3683.103,this is a test case to create REKOD BARU for Inden Kerja for 7011 env,2019-04-09 13:18:01,2019-04-09 13:20:43,2m - 41.612s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,Call test to open menu sisi and then select pesanan tempatan / inden kerja,2019-04-09 13:18:02,2019-04-09 13:18:52,50.359s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-09 13:18:52,2019-04-09 13:19:00,8.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 73.0.3683.103,Click Rekod Baru button,2019-04-09 13:19:00,2019-04-09 13:19:00,0.069s,PASSED
delay(3),Chrome 73.0.3683.103,delay,2019-04-09 13:19:00,2019-04-09 13:19:03,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 73.0.3683.103,Click on drop down Jenis Urusniaga,2019-04-09 13:19:03,2019-04-09 13:19:04,0.091s,PASSED
delay(2),Chrome 73.0.3683.103,delay,2019-04-09 13:19:04,2019-04-09 13:19:06,2.004s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.103,Get todays year and date,2019-04-09 13:19:06,2019-04-09 13:19:06,0.008s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 73.0.3683.103,Select inden kerja auto from the drop down list,2019-04-09 13:19:06,2019-04-09 13:19:06,0.084s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 73.0.3683.103,click on drop down nama pembekal,2019-04-09 13:19:06,2019-04-09 13:19:06,0.109s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/007 Rekod Baru Pesanan Tempatan/input_kod_pembekal""), kod_pembekal_cek)",Chrome 73.0.3683.103,input nama pembekal julia competency training in the filter textbox,2019-04-09 13:19:06,2019-04-09 13:19:06,0.539s,PASSED
delay(0),Chrome 73.0.3683.103,,2019-04-09 13:19:06,2019-04-09 13:19:06,0.001s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Pembekal"", [""text"":kod_pembekal_cek]))",Chrome 73.0.3683.103,select nama pembekal from the filter result,2019-04-09 13:19:06,2019-04-09 13:19:07,1.123s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Sila_Bekalkan""))",Chrome 73.0.3683.103,click on the calendar date picker for sila bekalkan,2019-04-09 13:19:07,2019-04-09 13:19:08,0.149s,PASSED
delay(3),Chrome 73.0.3683.103,delay,2019-04-09 13:19:08,2019-04-09 13:19:11,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Next_month""))",Chrome 73.0.3683.103,click next month from the calendar picker,2019-04-09 13:19:11,2019-04-09 13:19:11,0.055s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Select_date_26th""))",Chrome 73.0.3683.103,select date 26th of the month,2019-04-09 13:19:11,2019-04-09 13:19:11,0.063s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_no_tanggungan""), ""1"")",Chrome 73.0.3683.103,input no tanggungan,2019-04-09 13:19:11,2019-04-09 13:19:11,0.089s,PASSED
