Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
04 Inden Kerja Cara Bayaran CEK Tiada Pemfaktoran,Chrome 73.0.3683.86,,2019-04-03 10:01:25,2019-04-03 10:09:51,8m - 26.204s,FAILED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/006 Inden Kerja - CEK,Chrome 73.0.3683.86,,2019-04-03 10:01:25,2019-04-03 10:02:50,1m - 24.926s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,Call test to open menu sisi and then select pesanan tempatan / inden kerja,2019-04-03 10:01:26,2019-04-03 10:01:51,25.045s,PASSED
delay(8),Chrome 73.0.3683.86,,2019-04-03 10:01:51,2019-04-03 10:01:59,8.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 73.0.3683.86,Click Rekod Baru button,2019-04-03 10:01:59,2019-04-03 10:01:59,0.072s,PASSED
delay(3),Chrome 73.0.3683.86,delay,2019-04-03 10:01:59,2019-04-03 10:02:02,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 73.0.3683.86,Click on drop down Jenis Urusniaga,2019-04-03 10:02:02,2019-04-03 10:02:02,0.098s,PASSED
delay(2),Chrome 73.0.3683.86,delay,2019-04-03 10:02:02,2019-04-03 10:02:04,2.004s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.86,Get todays year and date,2019-04-03 10:02:04,2019-04-03 10:02:04,0.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 73.0.3683.86,Select inden kerja auto from the drop down list,2019-04-03 10:02:04,2019-04-03 10:02:04,0.080s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 73.0.3683.86,click on drop down nama pembekal,2019-04-03 10:02:04,2019-04-03 10:02:05,0.118s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_nama_Pembekal""), nama_pembekal_cek)",Chrome 73.0.3683.86,input nama pembekal julia competency training in the filter textbox,2019-04-03 10:02:05,2019-04-03 10:02:05,0.545s,PASSED
delay(0),Chrome 73.0.3683.86,,2019-04-03 10:02:05,2019-04-03 10:02:05,0.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Pembekal"", [""text"":kod_pembekal_cek]))",Chrome 73.0.3683.86,select nama pembekal from the filter result,2019-04-03 10:02:05,2019-04-03 10:02:06,1.296s,PASSED
