Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
04 Inden Kerja Cara Bayaran CEK Tiada Pemfaktoran,Chrome 72.0.3626.121,,2019-03-15 15:04:40,2019-03-15 15:17:17,12m - 37.013s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/006 Inden Kerja - CEK,Chrome 72.0.3626.121,,2019-03-15 15:04:40,2019-03-15 15:06:12,1m - 32.404s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 72.0.3626.121,,2019-03-15 15:04:40,2019-03-15 15:05:25,44.365s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:25,2019-03-15 15:05:25,0.068s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-15 15:05:25,2019-03-15 15:05:28,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:28,2019-03-15 15:05:28,0.106s,PASSED
delay(2),Chrome 72.0.3626.121,,2019-03-15 15:05:28,2019-03-15 15:05:30,2.004s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-15 15:05:30,2019-03-15 15:05:30,0.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:30,2019-03-15 15:05:30,0.100s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:30,2019-03-15 15:05:30,0.119s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_nama_Pembekal""), ""JULIA COMPETENCY TRAINING"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:30,2019-03-15 15:05:31,0.817s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_Kod_Pembekal_Julia_Competency""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:31,2019-03-15 15:05:32,0.651s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Sila_Bekalkan""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:32,2019-03-15 15:05:32,0.143s,PASSED
delay(3),Chrome 72.0.3626.121,,2019-03-15 15:05:32,2019-03-15 15:05:35,3.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Next_month""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:35,2019-03-15 15:05:35,0.072s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Select_date_26th""))",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:35,2019-03-15 15:05:35,0.071s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_no_tanggungan""), ""1"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:35,2019-03-15 15:05:35,0.093s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_amaun_tanggungan""), ""100"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:35,2019-03-15 15:05:35,0.103s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_ringkasan_kerja""), ""ringkasan kerja untuk inden kerja"")",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:35,2019-03-15 15:05:35,0.255s,PASSED
RN = Math.random() * 100000,Chrome 72.0.3626.121,int RN is created to generete random number,2019-03-15 15:05:35,2019-03-15 15:05:35,0.008s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_rujukan_fail""), ""IK000"" + RN)",Chrome 72.0.3626.121,Click Rekod Baru button,2019-03-15 15:05:35,2019-03-15 15:05:36,0.138s,PASSED
"IKno_rujukan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_rujukan_fail""))",Chrome 72.0.3626.121,get Input Rujukan fail value,2019-03-15 15:05:36,2019-03-15 15:05:36,0.058s,PASSED
println(IKno_rujukan),Chrome 72.0.3626.121,,2019-03-15 15:05:36,2019-03-15 15:05:36,0.002s,PASSED
