Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
03 Inden Kerja Cara Bayaran EFT Dengan Pemfaktoran,Chrome 73.0.3683.86,,2019-03-29 15:05:33,2019-03-29 15:19:40,14m - 7.017s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/005 Inden Kerja - EFT,Chrome 73.0.3683.86,,2019-03-29 15:05:33,2019-03-29 15:06:47,1m - 13.359s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.86,Call test to open menu sisi and then select pesanan tempatan / inden kerja,2019-03-29 15:05:34,2019-03-29 15:05:59,24.540s,PASSED
"rekodbaru = findWebElement(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""), 300)",Chrome 73.0.3683.86,declare object to find as an element,2019-03-29 15:05:59,2019-03-29 15:05:59,0.037s,PASSED
"executeJavaScript(""arguments[0].click"", Arrays.asList(rekodbaru))",Chrome 73.0.3683.86,click on the element using javascript,2019-03-29 15:05:59,2019-03-29 15:05:59,0.027s,PASSED
delay(5),Chrome 73.0.3683.86,,2019-03-29 15:05:59,2019-03-29 15:06:04,5.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 73.0.3683.86,Click Rekod Baru button,2019-03-29 15:06:04,2019-03-29 15:06:04,0.075s,PASSED
delay(3),Chrome 73.0.3683.86,delay,2019-03-29 15:06:04,2019-03-29 15:06:07,3.002s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 73.0.3683.86,Click on drop down Jenis Urusniaga,2019-03-29 15:06:07,2019-03-29 15:06:07,0.123s,PASSED
delay(2),Chrome 73.0.3683.86,delay,2019-03-29 15:06:07,2019-03-29 15:06:09,2.002s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.86,Get todays year and date,2019-03-29 15:06:09,2019-03-29 15:06:09,0.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 73.0.3683.86,Select inden kerja auto from the drop down list,2019-03-29 15:06:09,2019-03-29 15:06:09,0.086s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 73.0.3683.86,click on drop down nama pembekal,2019-03-29 15:06:09,2019-03-29 15:06:09,0.115s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_nama_Pembekal""), kod_pembekal)",Chrome 73.0.3683.86,input nama pembekal green miracle enterprise in the filter textbox,2019-03-29 15:06:09,2019-03-29 15:06:09,0.391s,PASSED
