Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
01 Pesanan Tempatan Cara Bayaran EFT Tiada Pemfaktoran,Chrome 72.0.3626.121,Perolehan scenario,2019-03-18 12:06:35,2019-03-18 12:24:43,18m - 7.894s,FAILED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 72.0.3626.121,Select Perolehan and then select Pesanan Tempatan,2019-03-18 12:06:35,2019-03-18 12:07:22,46.753s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 72.0.3626.121,Open browser and input homepage URL ,2019-03-18 12:06:35,2019-03-18 12:06:39,3.809s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 72.0.3626.121,Input User Name,2019-03-18 12:06:39,2019-03-18 12:06:40,0.658s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 72.0.3626.121,Input Password,2019-03-18 12:06:40,2019-03-18 12:06:40,0.167s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 72.0.3626.121,Click on Log Masuk button,2019-03-18 12:06:40,2019-03-18 12:06:46,6.158s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 12:06:46,2019-03-18 12:06:49,3.015s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 72.0.3626.121,Change role to Penyedia PTJ,2019-03-18 12:06:49,2019-03-18 12:07:12,22.896s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 72.0.3626.121,Click on Menu Sisi to display Menu selections,2019-03-18 12:07:12,2019-03-18 12:07:13,0.401s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,Delay,2019-03-18 12:07:13,2019-03-18 12:07:16,3.003s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 72.0.3626.121,Select Perolehan Sub-menu,2019-03-18 12:07:16,2019-03-18 12:07:16,0.073s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,Delay,2019-03-18 12:07:16,2019-03-18 12:07:19,3.004s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PesananTempatan""))",Chrome 72.0.3626.121,Click on Menu sisi,2019-03-18 12:07:19,2019-03-18 12:07:19,0.122s,PASSED
assert true,Chrome 72.0.3626.121,,2019-03-18 12:07:19,2019-03-18 12:07:19,0.001s,PASSED
delay(3),Chrome 72.0.3626.121,Pesanan Tempatan page loaded successfully,2019-03-18 12:07:19,2019-03-18 12:07:22,3.004s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru - EFT,Chrome 72.0.3626.121,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-03-18 12:07:22,2019-03-18 12:08:45,1m - 23.208s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_REKODBARU""))",Chrome 72.0.3626.121,Click on Rekod Baru to create new record,2019-03-18 12:07:22,2019-03-18 12:07:22,0.114s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 12:07:22,2019-03-18 12:07:25,3.006s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-18 12:07:25,2019-03-18 12:07:25,0.000s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 72.0.3626.121,Get todays date with format dd/MM/yyyy,2019-03-18 12:07:25,2019-03-18 12:07:25,0.000s,PASSED
