Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
02 Pesanan Tempatan Cara Bayaran CEK Dengan Pemfaktoran,Chrome 72.0.3626.121,,2019-03-18 10:54:05,2019-03-18 11:08:16,14m - 10.949s,PASSED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 72.0.3626.121,Select Perolehan and then select Pesanan Tempatan,2019-03-18 10:54:05,2019-03-18 10:54:48,42.518s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 72.0.3626.121,Open browser and input homepage URL ,2019-03-18 10:54:06,2019-03-18 10:54:10,4.190s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 72.0.3626.121,Input User Name,2019-03-18 10:54:10,2019-03-18 10:54:11,0.867s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 72.0.3626.121,Input Password,2019-03-18 10:54:11,2019-03-18 10:54:11,0.203s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 72.0.3626.121,Click on Log Masuk button,2019-03-18 10:54:11,2019-03-18 10:54:12,1.382s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 10:54:12,2019-03-18 10:54:15,3.030s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 72.0.3626.121,Change role to Penyedia PTJ,2019-03-18 10:54:15,2019-03-18 10:54:38,22.740s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 72.0.3626.121,Click on Menu Sisi to display Menu selections,2019-03-18 10:54:38,2019-03-18 10:54:38,0.434s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,Delay,2019-03-18 10:54:38,2019-03-18 10:54:42,3.007s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 72.0.3626.121,Select Perolehan Sub-menu,2019-03-18 10:54:42,2019-03-18 10:54:42,0.069s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.121,Delay,2019-03-18 10:54:42,2019-03-18 10:54:45,3.003s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PesananTempatan""))",Chrome 72.0.3626.121,Click on Menu sisi,2019-03-18 10:54:45,2019-03-18 10:54:45,0.141s,PASSED
assert true,Chrome 72.0.3626.121,,2019-03-18 10:54:45,2019-03-18 10:54:45,0.002s,PASSED
delay(3),Chrome 72.0.3626.121,Pesanan Tempatan page loaded successfully,2019-03-18 10:54:45,2019-03-18 10:54:48,3.005s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/004 Penyedia Rekod Baru - CEK,Chrome 72.0.3626.121,this is a test case to create REKOD BARU for Pesanan Tempatan,2019-03-18 10:54:48,2019-03-18 10:56:25,1m - 37.402s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_REKODBARU""))",Chrome 72.0.3626.121,Click on Rekod Baru to create new record,2019-03-18 10:54:48,2019-03-18 10:54:48,0.147s,PASSED
delay(3),Chrome 72.0.3626.121,Delay,2019-03-18 10:54:48,2019-03-18 10:54:51,3.009s,PASSED
mydate = new java.util.Date(),Chrome 72.0.3626.121,Get todays year and date,2019-03-18 10:54:51,2019-03-18 10:54:51,0.002s,PASSED
"formattedDate = mydate.format(""dd/MM/yyyy"")",Chrome 72.0.3626.121,Get todays date with format dd/MM/yyyy,2019-03-18 10:54:51,2019-03-18 10:54:51,0.000s,PASSED
"formattedYear = mydate.format(""yyyy"")",Chrome 72.0.3626.121,Get year with format yyyy,2019-03-18 10:54:51,2019-03-18 10:54:51,0.000s,PASSED
println(formattedDate),Chrome 72.0.3626.121,print date in dd/mm/yyyy format,2019-03-18 10:54:51,2019-03-18 10:54:51,0.000s,PASSED
println(formattedYear),Chrome 72.0.3626.121,print year in yyyy format,2019-03-18 10:54:51,2019-03-18 10:54:51,0.000s,PASSED
"TahunKewangan = getText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/span_tahun_kewangan""))",Chrome 72.0.3626.121,Get the year of Tahun Kewangan,2019-03-18 10:54:51,2019-03-18 10:54:51,0.083s,PASSED
"verifyMatch(TahunKewangan, formattedYear, false)",Chrome 72.0.3626.121,Verify the year is a match,2019-03-18 10:54:51,2019-03-18 10:54:51,0.006s,PASSED
assert true,Chrome 72.0.3626.121,,2019-03-18 10:54:51,2019-03-18 10:54:51,0.001s,PASSED
