Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Perolehan,Chrome 71.0.3578.98,Perolehan scenario,2019-02-13 17:20:38,2019-02-13 17:24:26,3m - 48.213s,FAILED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 71.0.3578.98,Select Perolehan and then select Pesanan Tempatan,2019-02-13 17:20:38,2019-02-13 17:21:59,1m - 21.242s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 71.0.3578.98,Open browser and input homepage URL ,2019-02-13 17:20:39,2019-02-13 17:20:43,4.070s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 71.0.3578.98,Input User Name,2019-02-13 17:20:43,2019-02-13 17:20:44,0.916s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 71.0.3578.98,Input Password,2019-02-13 17:20:44,2019-02-13 17:20:44,0.150s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 71.0.3578.98,,2019-02-13 17:20:44,2019-02-13 17:20:50,6.110s,PASSED
delay(10),Chrome 71.0.3578.98,,2019-02-13 17:20:50,2019-02-13 17:21:00,10.022s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 71.0.3578.98,,2019-02-13 17:21:00,2019-02-13 17:21:33,32.746s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 71.0.3578.98,Click on Menu Sisi to display Menu selections,2019-02-13 17:21:33,2019-02-13 17:21:33,0.518s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-13 17:21:33,2019-02-13 17:21:36,3.008s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 71.0.3578.98,Select Perolehan Sub-menu,2019-02-13 17:21:36,2019-02-13 17:21:36,0.079s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 71.0.3578.98,,2019-02-13 17:21:36,2019-02-13 17:21:39,3.003s,PASSED
"click(findTestObject(""Perolehan/Left_Menu_Selection/div_PesananTempatan""))",Chrome 71.0.3578.98,,2019-02-13 17:21:39,2019-02-13 17:21:39,0.162s,PASSED
delay(20),Chrome 71.0.3578.98,Pesanan Tempatan page loaded successfully,2019-02-13 17:21:39,2019-02-13 17:21:59,20.003s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru,Chrome 71.0.3578.98,,2019-02-13 17:22:00,2019-02-13 17:22:20,20.985s,FAILED
