Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Perolehan,Chrome 72.0.3626.119,Perolehan scenario,2019-02-28 15:00:33,2019-02-28 15:25:55,25m - 21.868s,FAILED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 72.0.3626.119,Select Perolehan and then select Pesanan Tempatan,2019-02-28 15:00:34,2019-02-28 15:01:31,57.703s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 72.0.3626.119,Open browser and input homepage URL ,2019-02-28 15:00:34,2019-02-28 15:00:38,3.980s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 72.0.3626.119,Input User Name,2019-02-28 15:00:38,2019-02-28 15:00:39,0.964s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 72.0.3626.119,Input Password,2019-02-28 15:00:39,2019-02-28 15:00:39,0.193s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 72.0.3626.119,Click on Log Masuk button,2019-02-28 15:00:39,2019-02-28 15:00:46,6.719s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-02-28 15:00:46,2019-02-28 15:00:49,3.028s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 72.0.3626.119,Change role to Penyedia PTJ,2019-02-28 15:00:49,2019-02-28 15:01:22,32.729s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 72.0.3626.119,Click on Menu Sisi to display Menu selections,2019-02-28 15:01:22,2019-02-28 15:01:22,0.436s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,Delay,2019-02-28 15:01:22,2019-02-28 15:01:25,3.007s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 72.0.3626.119,Select Perolehan Sub-menu,2019-02-28 15:01:25,2019-02-28 15:01:25,0.103s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,Delay,2019-02-28 15:01:25,2019-02-28 15:01:28,3.002s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PesananTempatan""))",Chrome 72.0.3626.119,Click on Menu sisi,2019-02-28 15:01:28,2019-02-28 15:01:28,0.138s,PASSED
assert true,Chrome 72.0.3626.119,,2019-02-28 15:01:28,2019-02-28 15:01:28,0.001s,PASSED
delay(3),Chrome 72.0.3626.119,Pesanan Tempatan page loaded successfully,2019-02-28 15:01:28,2019-02-28 15:01:31,3.000s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/001 Penyedia Rekod Baru,Chrome 72.0.3626.119,,2019-02-28 15:01:31,2019-02-28 15:02:47,1m - 15.238s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/button_REKODBARU""))",Chrome 72.0.3626.119,Click on Rekod Baru to create new record,2019-02-28 15:01:32,2019-02-28 15:01:32,0.120s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-02-28 15:01:32,2019-02-28 15:01:35,3.003s,PASSED
