Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Perolehan,Chrome 72.0.3626.119,Perolehan scenario,2019-02-28 15:49:09,2019-02-28 16:04:05,14m - 56.652s,FAILED
,,,,,,
Test Cases/Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan,Chrome 72.0.3626.119,Select Perolehan and then select Pesanan Tempatan,2019-02-28 15:49:09,2019-02-28 15:50:08,58.837s,PASSED
"openBrowser(""https://175.143.52.101:7011/1SPEKSv2/"")",Chrome 72.0.3626.119,Open browser and input homepage URL ,2019-02-28 15:49:09,2019-02-28 15:49:14,4.913s,PASSED
"setText(findTestObject(""Login/input_NoKadPengenalan""), findTestData(""ispekstestdata"").getValue(1, 2))",Chrome 72.0.3626.119,Input User Name,2019-02-28 15:49:14,2019-02-28 15:49:15,0.791s,PASSED
"setEncryptedText(findTestObject(""Login/input_Password""), findTestData(""ispekstestdata"").getValue(2, 2))",Chrome 72.0.3626.119,Input Password,2019-02-28 15:49:15,2019-02-28 15:49:15,0.175s,PASSED
"click(findTestObject(""Login/input_ButtonLogMasuk""))",Chrome 72.0.3626.119,Click on Log Masuk button,2019-02-28 15:49:15,2019-02-28 15:49:21,5.875s,PASSED
delay(3),Chrome 72.0.3626.119,Delay,2019-02-28 15:49:21,2019-02-28 15:49:24,3.021s,PASSED
reusablefunctions.reusablefunctions.PerananPenyediaPTJ(),Chrome 72.0.3626.119,Change role to Penyedia PTJ,2019-02-28 15:49:24,2019-02-28 15:49:58,33.917s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/a_ExpandMenuonLeft""))",Chrome 72.0.3626.119,Click on Menu Sisi to display Menu selections,2019-02-28 15:49:58,2019-02-28 15:49:58,0.425s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,Delay,2019-02-28 15:49:58,2019-02-28 15:50:01,3.007s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PanelTitlePerolehan""))",Chrome 72.0.3626.119,Select Perolehan Sub-menu,2019-02-28 15:50:01,2019-02-28 15:50:02,0.110s,PASSED
"delay(3, STOP_ON_FAILURE)",Chrome 72.0.3626.119,Delay,2019-02-28 15:50:02,2019-02-28 15:50:05,3.003s,PASSED
"click(findTestObject(""Perolehan/001 Left_Menu_Selection/div_PesananTempatan""))",Chrome 72.0.3626.119,Click on Menu sisi,2019-02-28 15:50:05,2019-02-28 15:50:05,0.147s,PASSED
assert true,Chrome 72.0.3626.119,,2019-02-28 15:50:05,2019-02-28 15:50:05,0.002s,PASSED
delay(3),Chrome 72.0.3626.119,Pesanan Tempatan page loaded successfully,2019-02-28 15:50:05,2019-02-28 15:50:08,3.003s,PASSED
,,,,,,
