Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
04 Inden Kerja Cara Bayaran CEK Tiada Pemfaktoran,Chrome 73.0.3683.103,,2019-04-09 14:33:26,2019-04-09 14:47:52,14m - 25.735s,PASSED
,,,,,,
Test Cases/Perolehan/002 Rekod Baru oleh Penyedia/006 Inden Kerja - CEK,Chrome 73.0.3683.103,,2019-04-09 14:33:26,2019-04-09 14:35:09,1m - 42.187s,PASSED
"callTestCase(findTestCase(""Perolehan/001 Left Menu Selection/Select Menu Pesanan Tempatan""), [:], STOP_ON_FAILURE)",Chrome 73.0.3683.103,Call test to open menu sisi and then select pesanan tempatan / inden kerja,2019-04-09 14:33:27,2019-04-09 14:34:10,43.427s,PASSED
delay(8),Chrome 73.0.3683.103,,2019-04-09 14:34:10,2019-04-09 14:34:18,8.004s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/button_Rekod_Baru""))",Chrome 73.0.3683.103,Click Rekod Baru button,2019-04-09 14:34:18,2019-04-09 14:34:19,0.082s,PASSED
delay(3),Chrome 73.0.3683.103,delay,2019-04-09 14:34:19,2019-04-09 14:34:22,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Jenis_Urusniaga""))",Chrome 73.0.3683.103,Click on drop down Jenis Urusniaga,2019-04-09 14:34:22,2019-04-09 14:34:22,0.089s,PASSED
delay(2),Chrome 73.0.3683.103,delay,2019-04-09 14:34:22,2019-04-09 14:34:24,2.002s,PASSED
mydate = new java.util.Date(),Chrome 73.0.3683.103,Get todays year and date,2019-04-09 14:34:24,2019-04-09 14:34:24,0.005s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/select_INDEN KERJA AUTO""))",Chrome 73.0.3683.103,Select inden kerja auto from the drop down list,2019-04-09 14:34:24,2019-04-09 14:34:24,0.088s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Drop_down_Pembekal""))",Chrome 73.0.3683.103,click on drop down nama pembekal,2019-04-09 14:34:24,2019-04-09 14:34:24,0.117s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_kod_Pembekal""), kod_pembekal_cek)",Chrome 73.0.3683.103,input nama pembekal julia competency training in the filter textbox,2019-04-09 14:34:24,2019-04-09 14:34:24,0.382s,PASSED
delay(0),Chrome 73.0.3683.103,,2019-04-09 14:34:24,2019-04-09 14:34:24,0.001s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/001 Rekod Baru Pesanan Tempatan/Select_Pembekal"", [""text"":kod_pembekal_cek]))",Chrome 73.0.3683.103,select nama pembekal from the filter result,2019-04-09 14:34:24,2019-04-09 14:34:25,1.230s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Sila_Bekalkan""))",Chrome 73.0.3683.103,click on the calendar date picker for sila bekalkan,2019-04-09 14:34:25,2019-04-09 14:34:26,0.090s,PASSED
delay(3),Chrome 73.0.3683.103,delay,2019-04-09 14:34:26,2019-04-09 14:34:29,3.003s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Next_month""))",Chrome 73.0.3683.103,click next month from the calendar picker,2019-04-09 14:34:29,2019-04-09 14:34:29,0.062s,PASSED
"click(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/Date_Picker_Select_date_26th""))",Chrome 73.0.3683.103,select date 26th of the month,2019-04-09 14:34:29,2019-04-09 14:34:29,0.072s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_no_tanggungan""), ""1"")",Chrome 73.0.3683.103,input no tanggungan,2019-04-09 14:34:29,2019-04-09 14:34:29,0.087s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_amaun_tanggungan""), ""100"")",Chrome 73.0.3683.103,input amaun tanggungan,2019-04-09 14:34:29,2019-04-09 14:34:29,0.094s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_ringkasan_kerja""), ""ringkasan kerja untuk inden kerja"")",Chrome 73.0.3683.103,input ringkasan kerja,2019-04-09 14:34:29,2019-04-09 14:34:29,0.293s,PASSED
RN = Math.random() * 100000,Chrome 73.0.3683.103,int RN is created to generete random number,2019-04-09 14:34:29,2019-04-09 14:34:29,0.011s,PASSED
"setText(findTestObject(""Perolehan/002 Penyedia_RekodBaru/005 Rekod Baru Inden Kerja/input_rujukan_fail""), ""IK000"" + RN)",Chrome 73.0.3683.103,input rujukan fail as random number that starts with IK00 + RN number,2019-04-09 14:34:29,2019-04-09 14:34:29,0.135s,PASSED
